Group,Gal,zmemb,ra,dec,logSFR_NUV,logSFR_FUV,RE_g,n_g,RE_r,n_r,RE_i,n_i,RE_z,n_z,e_RE_g,e_n_g,e_RE_r,e_n_r,e_RE_i,e_n_i,e_RE_z,e_n_z,m_g_corrected,m_r_corrected,m_i_corrected,m_z_corrected,ebv,e_mag_g,e_mag_r,e_mag_i,e_mag_z,FUV_corrected,NUV_corrected
249,2,0.572984,199.8823166725759,14.09254114802676,1.6743660376041607,2.2718086627708747,,0.1737,,2.8747,0.5395,5.4519,0.8177,8.2417,,0.1971,,0.1233,0.0046,0.0805,0.006,0.1109,23.42475717657698,21.2602389283601,19.707086251758227,19.006274629765088,0.023864752,0.07534620605439357,0.02653112070166488,0.01567248638412299,0.011479869693309138,19.69716791792542,21.030546333203002
249,1,0.062973,199.8698713202955,14.08834499195836,0.17251513590696987,0.17479750139757755,7.1496,0.7546,6.895,0.8877,6.6521,1.0148,6.3891,1.1523,0.0173,0.0058,0.0115,0.0034,0.0125,0.0048,0.0196,0.0084,18.54155406460372,17.94393620501453,17.57487239344401,17.44320838257356,0.023786202,0.0036179011924586477,0.003277055055911889,0.0021101039402495448,0.0037007953265450083,20.144755263608253,19.990233029695574
249,3,0.062973,199.8865223417374,14.08674718543689,0.4222443782182843,0.2964499348449454,4.8811,3.3035,5.5176,2.8822,6.1248,2.4802,6.7821,2.0449,0.0256,0.0251,0.0174,0.0168,0.0213,0.0151,0.034,0.0218,18.24451442560476,17.955117588066674,17.691936437561502,17.66577562176642,0.023788378,0.0026100227216851214,0.002874171035279777,0.0025241869719968162,0.003098238838225391,19.840624179989828,19.36590992391729
251,3,0.051642,203.0460311243215,-38.90764365483335,0.3443271816868432,0.23784269643704192,16.6932,1.5536,15.9463,1.3819,15.2336,1.218,14.4621,1.0406,0.0835,0.0082,0.045,0.0043,0.0499,0.005,0.0934,0.0095,19.594732953187126,19.131898915055185,18.837353072852547,18.755697529266552,0.0794117,0.007670125759822421,0.005149249094994262,0.006480248962220905,0.013285040691923915,19.556385625998786,19.12994626523508
251,1,0.051642,203.0281427034047,-38.89110298805834,0.6654314083584545,0.6063869087064777,33.7023,0.7202,32.9703,0.9086,32.272,1.0883,31.516,1.2829,0.0254,0.0011,0.0128,7.0E-4,0.0162,9.0E-4,0.0315,0.0015,16.34034686473643,15.488677345836287,15.113555710601021,14.826713787120061,0.07807568,8.8212665501121E-4,4.818384134932333E-4,4.8148690731172027E-4,7.594953365886754E-4,18.72859626828372,18.106969301587874
251,4,0.050331,203.0602222047456,-38.87094997566494,,0.4637188820126479,36.9821,1.7209,35.3635,1.9503,33.8192,2.1691,32.1474,2.4061,0.0477,0.0024,0.0311,0.0015,0.0335,0.0018,0.0532,0.0029,,,,,0.07728978,Infinity,Infinity,Infinity,Infinity,18.935857691563548,
251,2,0.051642,203.0300949550452,-38.87743300651569,0.6679463047861596,0.7012300278253196,1.5282,6.1087,12.0731,,22.1343,,33.0256,,0.0339,0.206,0.4745,,0.9228,,1.4084,,19.237544764061298,18.586960961051147,18.19973772361881,17.618822408436195,0.07727286,0.003298968897390745,0.001990295849476896,0.0018361853010656457,0.0024774574649920208,19.473536370885594,19.219593421063
251,5,0.048934,203.0630766554335,-38.88695055417312,0.97053507722811,0.9953096490383917,12.0923,1.0255,11.4052,1.146,10.7495,1.2611,10.0398,1.3856,0.0101,0.0021,0.0062,0.0012,0.0069,0.0015,0.0116,0.0027,17.017029559333523,16.406484558477356,16.150963670183224,15.915867513735462,0.07852939,8.450038313791514E-4,5.339257954667644E-4,5.370319554158395E-4,8.046149206835988E-4,18.501559456074787,18.167881891967077
253,3,0.015217,210.573276542639,7.684171694062453,1.0859361421713327,1.1359096170951517,111.0524,3.9446,101.2926,3.9839,91.9804,4.0215,81.8999,4.0621,0.3359,0.0065,0.2027,0.004,0.1585,0.0035,0.2561,0.0056,13.626755764894089,12.864234484654144,12.504939371817077,12.263765306564531,0.02662219,3.3836093182667025E-4,2.627477016970175E-4,2.5852504650422664E-4,2.944074227528666E-4,18.960502688515692,17.83276546592312
253,5,0.136922,210.6010388487812,7.686369832869035,1.1415440586336274,1.023550680060442,13.6543,0.729,13.3179,0.9147,12.9969,1.0918,12.6494,1.2835,0.0806,0.0086,0.0499,0.0051,0.0522,0.0054,0.0863,0.0093,17.43202482935668,16.473190435959545,16.027724906581224,15.789139652847497,0.026706656,0.002364147976096381,0.0016451235822870743,0.0010132470430819528,0.002116979682176982,19.709466571140403,19.25425497706824
253,1,0.015217,210.5589412819582,7.693671341597323,-0.8454491147424488,-0.9162193158314889,11.6349,0.8558,11.3044,0.9546,10.9891,1.0489,10.6478,1.1509,0.1049,0.0111,0.066,0.0068,0.0832,0.009,0.1397,0.0154,18.177673379135417,17.69088975782557,17.424876699281423,17.28982448004727,0.026630571,0.0027097636614267645,0.0026262146266967648,0.0021467471610018486,0.004317606227584623,19.788170593007116,19.45101694264531
256,1,0.139371,211.8383086842967,12.69505053047726,1.2395724978307268,1.299404623440454,8.3618,0.7773,7.9606,1.2417,7.5779,1.6848,7.1635,2.1645,0.0136,0.0037,0.0086,0.0026,0.012,0.0042,0.0205,0.0069,21.696191261074596,21.524934332535036,20.851050199259262,21.563489810878313,0.029066427,0.017400581025183444,0.031422434362334134,0.01925182296857008,0.0665702482244322,20.065627873359293,20.296694696947796
256,2,0.139371,211.8388918649529,12.71961533020138,1.3483710451232565,0.8036455774167361,45.9205,1.4171,44.7958,1.5203,43.7226,1.6187,42.5609,1.7252,0.1417,0.0046,0.0907,0.0029,0.1364,0.0047,0.2317,0.008,17.032239770535316,16.445256855899807,16.107999093723784,16.064369150636043,0.02872992,0.0016476409965381846,0.0021029056085754166,0.0021456142522578753,0.0036136523688867325,20.2977252375855,18.77568342068001
256,4,0.139371,211.855444110578,12.72123880044005,0.6008213964394429,0.5180160920477466,8.4606,0.7438,8.2411,0.8294,8.0317,0.9111,7.805,0.9995,0.0172,0.0042,0.0114,0.0026,0.0156,0.0037,0.0259,0.0065,18.238943732121953,17.709597071827933,17.322709394692843,17.32206954508627,0.028514748,0.0019796179781188523,0.002488626945347454,0.0022573011253609588,0.004090438087208014,20.1037381113958,19.805251609129126
256,3,0.139811,211.8486909178745,12.70900323552399,1.2014793974077183,0.9696439748603982,12.8207,1.1785,11.9444,1.397,11.1082,1.6054,10.2031,1.831,0.0349,0.0053,0.021,0.0033,0.0295,0.0053,0.0513,0.0091,17.935430854501117,17.35667667515685,16.96501190439795,16.90019610506289,0.028742855,0.0018674323777475939,0.0023406237129534294,0.0018262734158930715,0.0034132185980785684,19.889573873295305,19.149757169287803
256,5,0.022959,211.8743287276248,12.73514553097298,-0.15896504004356515,-0.20158641885356055,12.3945,0.9766,12.2382,1.1734,12.089,1.3611,11.9276,1.5644,0.0103,0.0015,0.0085,0.0011,0.0135,0.0019,0.0214,0.0031,16.528243874745456,16.151529207382488,15.909371216679725,15.856003498854188,0.028229045,7.736849622217427E-4,0.0010171994105179505,8.261696562881225E-4,0.001605450001977386,18.208862160139255,17.97450396396387
257,2,0.053224,233.2886034600873,12.8707149103052,0.49636627447383397,0.47182730675069884,1331.05,,1010.9035,,705.4386,,374.774,,90.3476,,68.5086,,49.6958,,35.4723,,18.452998036337295,17.876082470049013,17.60817754804841,17.503751682212535,0.035630323,0.0018684993812366026,0.0016980642397934468,0.002843026508007933,0.004509816063754121,19.690571087989497,19.002244972985835
257,5,0.053224,233.3172699971443,12.89016757945075,0.19259763520129347,0.010230535213953118,14.2296,1.521,14.2954,1.6234,14.3582,1.721,14.4262,1.8267,0.0198,0.0028,0.0156,0.0021,0.0283,0.0038,0.0466,0.0064,17.339513725398312,16.96960520395671,16.685619035681896,16.665579552478643,0.036123555,0.0010037855569747852,9.401056457500503E-4,0.0016662786396523762,0.0025408254712494904,19.336575203619923,18.71069057494284
257,3,0.05246,233.2958093420866,12.87982927649163,0.7060620458458065,0.7194400130899954,5.4368,0.8191,5.465,0.8889,5.4919,0.9555,5.5211,1.0276,0.0038,0.0021,0.0027,0.0011,0.0044,0.0021,0.0072,0.0037,17.694440312846716,17.211730444018183,16.991982214294893,16.881304470917268,0.035867654,9.331411677026669E-4,8.267332216646741E-4,0.0012375772353709303,0.002076429612833146,19.421688526332503,18.911956652794156
257,4,0.053224,233.2999885873705,12.87884082287716,0.9366611588940792,0.989270330244576,16.5455,1.1529,16.968,1.3264,17.3712,1.4919,17.8076,1.6711,0.0773,0.0071,0.0751,0.0068,0.1386,0.013,0.2218,0.021,18.880126326339063,18.557217074568737,18.35198838290584,18.338039424287985,0.035845887,0.003307359104561165,0.003589626588230925,0.007023201706910102,0.013776895715905105,19.763979872466628,19.76113064106435
257,1,0.068338,233.2729583618578,12.87769623601288,1.3448331354948113,1.3848302064645832,15.7361,1.421,15.4047,1.732,15.0886,2.0288,14.7464,2.3501,0.0122,0.0017,0.0077,0.0011,0.0131,0.002,0.0226,0.0034,16.904339473709364,16.09282734844118,15.726991473978861,15.505976785479659,0.0357734,6.765995419738128E-4,5.155936036533844E-4,6.728105227760698E-4,0.0010724742570053282,19.628341911544343,19.02703907630442
258,5,0.062771,243.3343156795341,8.528220532677464,0.6642878208736729,0.6731090390307095,14.6832,0.6156,14.9449,0.6894,15.1945,0.7598,15.4648,0.8361,0.0218,0.0025,0.0158,0.0014,0.0237,0.0024,0.0385,0.0042,17.75117901491648,17.41783302353966,17.197741513486857,17.174355193146503,0.04743488,0.0023151757697642745,0.001964241844189088,0.003182835194694582,0.0035811410958989614,18.891999739858075,18.75382463761147
258,2,0.081592,243.2825139748998,8.561925895808448,1.0804169084734223,0.9393404425349434,12.8392,0.6933,12.589,0.8613,12.3502,1.0216,12.0918,1.1951,0.0202,0.003,0.0131,0.002,0.0156,0.0024,0.0255,0.0039,17.459208843919612,16.718027333476254,16.36381934514329,16.188465639318476,0.048917394,0.0031000937055045215,0.002165656114057397,0.0017551014535399849,0.0020393696287170507,18.795863887888476,18.282944575403057
258,3,0.063184,243.3033168019533,8.549468157691074,0.723604178652236,0.7105172114619425,9.9592,1.5687,9.9799,1.6086,9.9996,1.6466,10.021,1.6878,0.0135,0.0031,0.0085,0.002,0.0103,0.0023,0.0172,0.0037,17.161793563795303,16.491984729979787,16.19364087427495,15.994758623474356,0.048747487,0.0013197883928455158,8.786027979389032E-4,0.0011746590196386928,0.0011463971604735628,19.505761472762753,18.891570289997215
258,4,0.063283,243.3142685638308,8.534118709433525,-0.21039079550419792,-0.22946346567627884,29.7254,0.4834,28.9933,0.6284,28.2947,0.7668,27.5385,0.9166,0.0323,0.002,0.0215,0.0013,0.0254,0.0017,0.0405,0.0029,20.62410929710987,20.705329688650846,20.71118477353589,21.159236636905117,0.048540704,0.012990009548072038,0.017906676794970697,0.03931194932247096,0.05288137369174239,20.00372505575698,19.953135565692822
258,1,0.062771,243.2775616802146,8.565714491048931,1.014167934432388,1.0531908026897892,18.1138,1.0438,17.5149,1.2633,16.9434,1.4727,16.3248,1.6994,0.0948,0.0091,0.0666,0.0067,0.0901,0.0103,0.1447,0.0168,17.944989457442873,17.473783463569024,17.206397545752264,17.117991945135312,0.048901305,0.005012044629599771,0.005471459913194895,0.005661378720210968,0.0056567449351764484,19.321368475795026,19.074217475991375
262,5,0.046689,322.0155890912923,-46.6450152317731,0.6460519730596843,0.6540224613361989,39.4668,1.8213,42.8104,2.5349,46.0007,3.2159,49.4542,3.953,0.0976,0.0043,0.069,0.003,0.1401,0.006,0.2391,0.0102,16.18425197418359,15.277680867407959,14.883206973342784,14.610142044022666,0.03599123,8.061603253487326E-4,4.843266128244174E-4,8.025994685016078E-4,0.0021150649809298584,19.11509863816,18.641061920259016
262,2,0.046689,321.9803722952888,-46.62945151994469,0.8769657990930213,0.8640099408948956,26.9551,1.1581,28.296,1.9163,29.5755,2.6397,30.9605,3.4228,0.0139,9.0E-4,0.0131,9.0E-4,0.0247,0.0017,0.04,0.0028,15.387472939948264,14.645983153784856,14.28285903840045,14.050132061006286,0.03631128,3.119833398841752E-4,2.1734860916173385E-4,3.1535379444579733E-4,6.869886395313703E-4,18.18015407857286,17.701510323071325
262,3,0.046689,321.980385346752,-46.64013560280479,,0.04275184969693413,17.797,2.7856,17.0464,3.3651,16.3302,3.918,15.5549,4.5166,0.0334,0.0056,0.0167,0.0029,0.0306,0.0056,0.057,0.0103,,,,,0.036519334,Infinity,Infinity,Infinity,Infinity,19.825170336961012,
262,1,0.046689,321.9603809358175,-46.65445887135356,0.15284116050955987,0.05165997299014791,11.5511,0.5178,11.1118,0.7064,10.6926,0.8863,10.2388,1.0811,0.0117,0.0021,0.0071,0.001,0.0115,0.002,0.02,0.0038,17.807040969019948,16.99391126820472,16.6104524088126,16.36846761028527,0.03692303,9.714052980442417E-4,7.101425159376483E-4,9.379317511793165E-4,0.0018782501688326444,19.802900028727983,19.389718912290242
266,2,0.031292,6.274833842005006,-60.63986439378154,0.20202666094592026,0.1882913820917107,27.872,0.9206,27.3605,1.1533,26.8724,1.3753,26.3441,1.6156,0.0194,0.0011,0.0123,7.0E-4,0.0195,0.0012,0.0334,0.002,16.27743645212765,15.71401294147858,15.417354378133812,15.263909951408017,0.017455896,4.901921798168767E-4,3.8282680108948285E-4,4.497969518817E-4,7.08058724436436E-4,18.377153853044575,18.125729092731717
266,3,0.031292,6.313142233874859,-60.61675958546626,-0.15500464236787792,-0.13469699844203298,9.5155,1.07,9.419,1.1183,9.3269,1.1644,9.2272,1.2143,0.0152,0.0043,0.0095,0.0023,0.0151,0.0037,0.026,0.0067,17.860329532968805,17.591739292634063,17.34916094732363,17.290796613523625,0.017619334,9.922634958695687E-4,9.767302725651394E-4,0.0011151719789670787,0.0021780213127194086,19.408627984755462,19.299090903089485
266,4,0.031292,6.314875842935283,-60.62220577965579,-0.5368675970960695,-0.490824281515593,18.2364,1.232,18.482,2.3569,18.7163,3.4301,18.9699,4.592,0.0285,0.004,0.0229,0.0035,0.0402,0.0064,0.0656,0.0103,17.001738818602828,16.093542363703538,15.634483885789697,15.286571195434155,0.017617475,8.078088577008085E-4,5.688821921682762E-4,5.262847847301338E-4,8.019383360729044E-4,20.290204412003785,20.245084553315777
266,1,0.031292,6.252241493057555,-60.62251047710762,-0.12007740155128843,-0.183809333146705,19.0287,0.8188,18.5499,1.0177,18.093,1.2075,17.5984,1.413,0.0424,0.0032,0.0334,0.0026,0.0569,0.0047,0.0927,0.0077,17.845716254364635,17.41860358849844,17.177491486143364,17.14521864464456,0.017490756,0.001345819973468602,0.0013771018988379604,0.0016952735041990713,0.004010694233907815,19.522667041081576,19.203109064453823
266,5,0.031292,6.318018436241082,-60.63820391152989,-0.4905181528641158,-0.3529479220896867,9.5923,1.6274,9.5451,2.1155,9.5,2.5811,9.4512,3.0852,0.0211,0.0061,0.0117,0.0034,0.0192,0.0056,0.0346,0.0102,17.721546613279692,16.983883025360083,16.62123604045034,16.405289309138038,0.01762879,9.814198010896454E-4,6.672049954554243E-4,7.276844780976227E-4,0.0010015977180373782,19.94551351343903,20.129210942735895
266,6,0.031292,6.338880315262402,-60.63962433766238,0.23646284521836236,0.2899116085705131,12.9506,1.5216,12.2661,1.6554,11.6131,1.7832,10.9061,1.9214,0.111,0.0183,0.0598,0.0097,0.0962,0.0173,0.1756,0.0317,19.090310662151733,18.64121213597288,18.407698061842815,18.316457862422997,0.017493093,0.0030220374240767416,0.0025636299969612137,0.0035875413318040513,0.006746258222990608,20.128805866484026,20.18457722047307
269,6,0.070142,50.28122061266026,-33.90572373860297,,1.2474320845712832,185.1317,9.7758,123.4192,7.7704,64.5368,5.857,0.7968,3.7858,0.5272,0.0093,0.3432,0.0076,0.1745,0.0069,0.0889,0.0077,,,,,0.010638976,Infinity,Infinity,Infinity,Infinity,17.697287613993687,
269,1,0.0707,50.22237378454348,-33.89353706874672,0.20011260802137976,0.24928110473758558,13.7573,1.8125,12.7913,1.878,11.8696,1.9404,10.8719,2.0079,0.0713,0.011,0.0422,0.0059,0.0576,0.0095,0.1008,0.0173,18.669290775712344,18.174983625007453,17.876946984847127,17.79069413673825,0.010570562,9.394328708684437E-4,0.001673442406763754,8.337326886282126E-4,0.004390976024033558,20.20987140748541,20.172564501636717
269,5,0.0715,50.2660938105619,-33.90201401410077,0.6169181577645144,0.6452112863540815,12.9796,0.8085,12.5349,1.2559,12.1106,1.6827,11.6514,2.1448,0.0097,0.0013,0.0072,0.0011,0.0109,0.0018,0.0177,0.0029,17.368546188095124,16.532476432695557,16.142945392491193,15.869246450587148,0.010611529,3.544810042909775E-4,5.56220644625388E-4,2.0980557089892826E-4,8.808671855553164E-4,19.24447909346507,19.154983767299786
269,3,0.0568,50.25125623143664,-33.90354123982974,0.4511037720680644,0.4727077736050962,8.7484,0.584,9.1416,0.613,9.5167,0.6407,9.9227,0.6707,0.0096,0.003,0.008,0.0018,0.0129,0.003,0.0204,0.0053,18.379763156727,18.228108039615687,17.97668436204136,18.001817336920993,0.010583885,5.455549748427664E-4,0.0011837204668713186,5.872582820875274E-4,0.00347237532489975,19.175949344887233,19.069731201090597
269,2,0.070142,50.23973999107268,-33.9067246811413,1.2366590499683578,1.2777082545514595,10.6903,1.6373,10.2368,1.8409,9.8041,2.0351,9.3357,2.2453,0.0152,0.0034,0.0101,0.0024,0.0154,0.0038,0.026,0.0064,17.5222137501252,17.041922666964386,16.753355617561823,16.653429446077165,0.010571474,3.6905976456806357E-4,6.781243285327671E-4,2.9744524122694274E-4,0.0014325583179794963,19.327628225140952,19.02062308615148
272,1,0.014046,124.9952836513279,21.06622908547324,-0.2373726643975793,-0.2963019911030713,41.736,1.3493,41.2326,1.4317,40.7523,1.5103,40.2324,1.5954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.766567498603585,15.286096367652931,15.036320432088361,14.932280857184484,0.051522806,5.665675319426149E-4,5.421688592113496E-4,8.943466397011775E-4,8.024297338953474E-4,17.59655950810522,17.224888886629113
272,5,0.017462,125.0450651742017,21.06896860937018,,-0.6992537492850879,69.1545,3.9796,84.5402,5.1495,99.2204,6.2656,115.1116,7.4739,1.0E-4,0.0,1.0E-4,0.0,2.0E-4,0.0,3.0E-4,0.0,,,,,0.049845677,Infinity,Infinity,Infinity,Infinity,19.544581392976998,
272,2,0.091141,124.9981734247242,21.05448622698866,0.6821503253302357,0.7472891504299994,7.604,1.0202,7.5837,1.0365,7.5642,1.0519,7.5432,1.0687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.15255445909512,17.554579757448575,17.19841747142963,17.075684148333703,0.051957216,0.0015255120236444123,0.0013827572432962394,0.0023209773795940082,0.0018298853807973902,19.81287943121784,20.06132823900299
272,6,0.014046,125.0557306158663,21.08787065241248,-0.4758510666842142,-0.4199617713312218,12.3045,0.5456,12.1496,0.5855,12.0017,0.6236,11.8417,0.6648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.178148309013558,17.794232176161195,17.634251444482324,17.51311705469125,0.048579916,0.0020805365477120173,0.0021694712806966266,0.004610802116395605,0.003976092161711182,19.737662929179788,19.88836273820153
272,3,0.014046,125.0043760513464,21.0759579754963,-0.5116711546466597,-0.4606187211032591,11.0715,1.1684,10.5434,1.238,10.0395,1.3043,9.494,1.3761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.33824544420034,17.831802495383403,17.553268327887718,17.396903162610805,0.051062625,0.0027463871296451742,0.003037058354190121,0.004150668988422035,0.003966533254055232,19.77846293105989,19.809287738474115
273,3,0.068843,168.6329932854441,-0.8471000904260012,,0.520902403981994,14.138,1.9048,13.2103,2.0137,12.3252,2.1176,11.3671,2.2301,0.0189,0.0034,0.0127,0.0022,0.0127,0.0024,0.0191,0.0038,,,,,0.041349933,Infinity,Infinity,Infinity,Infinity,19.47302002788431,
273,2,0.06907,168.6142807388433,-0.85006471540606,0.5935039492362524,0.5318238717259671,19.5155,1.2593,20.0826,1.4198,20.6237,1.5731,21.2094,1.7389,0.0813,0.0068,0.069,0.0055,0.1172,0.0092,0.1879,0.0149,17.4866693120144,17.158589671690304,16.852325406872428,16.87283304308261,0.04003812,0.002170661019340943,0.0023981574905246436,0.003890234314011067,0.00432362457330235,19.452864701060683,19.13843635964577
273,4,0.0691,168.6418172276092,-0.8642468454693131,0.6073009930975175,0.6075637295747125,16.8659,1.6889,16.9658,1.88,17.0612,2.0623,17.1643,2.2597,0.079,0.0088,0.0526,0.0057,0.0846,0.0091,0.1429,0.0155,17.34951834090305,16.92948766952349,16.65464934753164,16.59671542230364,0.040802598,0.002190820472204102,0.0020904365487458953,0.002974292284767726,0.003245834898378437,19.464813017394746,19.163545084355487
273,5,0.069293,168.6477687319171,-0.8678292086364374,0.2690975710903647,0.14826913623790183,10.188,1.3054,10.0116,1.4697,9.8433,1.6264,9.6612,1.796,0.0198,0.0043,0.0134,0.0029,0.0201,0.0044,0.0334,0.0073,21.766978721975715,21.55875212083075,21.380695680435824,21.537120944742927,0.04094188,0.02300458031830385,0.025465437257997926,0.03396492403232863,0.04653532931070562,19.63890359150967,19.17022131715972
