brickid,brickname,objid,type,ra,dec,flux_ivar_g,flux_ivar_r,flux_ivar_i,flux_ivar_z
83928,3474m485,7151,REX,347.4574403050963,-48.57106160520841,54.995026,26.46771,8.502959,5.1268315
83928,3474m485,11528,DUP,347.4576516300531,-48.57110885185028,0.0,0.0,0.0,0.0
89781,3517m470,9648,SER,351.9253353517234,-47.04079402117257,23.04385,18.32642,6.3216085,3.5873332
89781,3517m470,11095,DUP,351.9253127611506,-47.04075704938421,0.0,0.0,0.0,0.0
89781,3517m470,9329,EXP,351.9152505841575,-47.06882678000486,946.01056,606.4224,183.9324,68.43203
89781,3517m470,9372,SER,351.9164013171111,-47.06861576056008,191.28883,136.60059,38.90956,15.949456
89781,3517m470,9118,SER,351.9075465511025,-47.03074114673951,273.6786,244.70924,69.80632,50.544197
89781,3517m470,9130,SER,351.9079878477467,-47.03049674866826,479.0854,423.68448,131.30205,89.36465
89781,3517m470,9211,EXP,351.9110547935333,-47.05032584247864,300.29706,205.19548,45.092625,24.848225
89781,3517m470,9239,SER,351.9120683663076,-47.05100552668689,206.14056,169.44148,43.216366,27.140547
89781,3517m470,9280,EXP,351.9133868137841,-47.05138986555315,431.5845,296.36703,63.81919,35.166138
154116,3524m325,1108,SER,352.389367184466,-32.44844962763192,16.029087,3.7423944,8.467551,1.4051322
154116,3524m325,4376,DUP,352.3893793870791,-32.4484459122396,0.0,0.0,0.0,0.0
154116,3524m325,759,EXP,352.3669590000344,-32.44754306333219,216.96487,88.34288,97.89024,15.222076
154116,3524m325,774,SER,352.3675970073167,-32.44759946694816,30.33634,8.237404,13.073892,3.1821547
154116,3524m325,844,EXP,352.3717590365798,-32.42818319482631,259.73334,84.77666,132.51926,13.583267
154116,3524m325,834,SER,352.3715011013849,-32.427391174955,39.065147,9.543564,18.213898,3.090014
154116,3524m325,837,EXP,352.3715585397263,-32.42670861517864,281.91937,96.00713,149.87903,14.964125
154116,3524m325,830,SER,352.3714067618029,-32.40790169684816,276.8853,92.57616,134.90463,15.331127
100920,3525m442,5880,EXP,352.5590417553833,-44.17782711571748,317.19708,158.19652,68.371315,12.333656
100920,3525m442,5886,SER,352.5592353363334,-44.17708082952119,652.0919,456.62396,262.50742,60.78378
100920,3525m442,5139,SER,352.534309029643,-44.20566659568149,128.60257,67.14288,32.738533,8.970991
100920,3525m442,5172,SER,352.5352339917212,-44.2063666200096,1105.2307,788.81915,348.0415,86.21952
100920,3525m442,5187,SER,352.5356614092052,-44.20559584668374,1210.2522,960.1552,432.38577,114.171
100920,3525m442,5150,SER,352.5346507055434,-44.20476153745612,676.0399,419.81662,192.50526,48.510773
124759,3547m387,5590,DEV,354.8813227757935,-38.6635125015442,358.65738,444.0932,151.74559,71.028625
124759,3547m387,5616,SER,354.8828113785024,-38.66342496128134,32.03955,35.657856,19.004532,7.318378
124759,3547m387,5602,SER,354.8820962678649,-38.66287818241952,217.69046,269.563,109.99933,49.79156
124760,3550m387,358,SER,354.9002836656571,-38.66697218957332,193.95511,190.49672,77.60253,29.944733
124760,3550m387,354,SER,354.9000903358491,-38.66600414549488,15.620635,13.760174,7.3524237,2.9173055
124759,3547m387,5650,SER,354.8839492803476,-38.6673145148651,72.8612,109.93436,67.56079,31.878002
124759,3547m387,5656,REX,354.884141158829,-38.66708450291387,119.35196,176.33138,92.433914,44.868927
124760,3550m387,76,EXP,354.8848986663182,-38.66737238268824,425.28558,477.67752,156.55779,70.40807
124759,3547m387,5640,EXP,354.8836544637026,-38.6662714563103,356.23712,355.73352,118.52992,48.969627
124759,3547m387,5426,SER,354.8725750680164,-38.68281662956218,21.009666,20.231358,10.555437,4.0204124
186878,3562m260,100,PSF,356.1178107453978,-26.03961255998316,320.7995,0.0,15.131086,40.75535
186878,3562m260,106,SER,356.1180250548215,-26.03973882423549,17.049467,0.0,1.1669648,0.7255001
186877,3559m260,3546,SER,356.097101122869,-26.03414898592299,86.19301,0.0,23.221777,3.449366
186877,3559m260,3286,SER,356.0772525732302,-26.03991579791621,85.23843,0.0,17.718332,5.1884556
186877,3559m260,3321,SER,356.0799801431993,-26.01726617883374,20.65817,0.0,4.37457,1.5072128
186877,3559m260,3714,DUP,356.079974460215,-26.01726180005255,0.0,0.0,0.0,0.0
88811,3576m472,3647,SER,357.5307058824425,-47.1908624101798,18.28145,7.6526895,7.584936,1.750863
88811,3576m472,12311,DUP,357.5307100264044,-47.19085997597403,0.0,0.0,0.0,0.0
88811,3576m472,3183,SER,357.5172786383043,-47.17184656334462,502.6592,416.07135,648.80225,149.56522
88811,3576m472,3198,SER,357.5177725993774,-47.17147447864551,62.150047,39.223022,47.306515,10.778249
88811,3576m472,3229,DEV,357.5188696536229,-47.17100798862766,230.94243,175.47034,215.22041,45.8456
88811,3576m472,4610,SER,357.5591551925609,-47.17951822743905,119.44242,56.279446,53.13244,11.668143
88811,3576m472,2799,EXP,357.5073066775336,-47.14872958420202,1717.1526,994.0171,600.3332,109.38519
88811,3576m472,2801,SER,357.5073170890037,-47.1479227381393,325.02322,171.46585,102.95925,16.191725
447455,3577p205,5534,SER,357.8276669537565,20.57793421512811,12.542363,3.3116293,0.0,0.94883895
447455,3577p205,6347,PSF,357.8615476479256,20.58591296008155,80.87531,20.835106,0.0,7.066679
447455,3577p205,6349,SER,357.8615641601616,20.586124635675,6.8932376,1.344203,0.0,0.49459803
447455,3577p205,6518,DUP,357.861418778416,20.58619628677598,0.0,0.0,0.0,0.0
447455,3577p205,6342,PSF,357.8613334832272,20.58654292093539,111.9479,29.932964,0.0,8.046248
447455,3577p205,6369,PSF,357.8624829619783,20.58623385321269,0.0,0.0,0.0,0.0
447455,3577p205,6351,PSF,357.8616168925844,20.58706250859781,0.0,0.0,0.0,0.0
447455,3577p205,5805,EXP,357.840413582652,20.57396363703894,11.680861,2.7042613,0.0,0.45874676
447455,3577p205,4923,SER,357.8025875200315,20.57623254962149,91.72729,23.24746,0.0,4.9126153
73700,0041m510,8862,SER,4.225187674543504,-51.08605817611758,201.82089,40.46544,107.84415,17.4988
73700,0041m510,9837,SER,4.248550377307343,-51.03957955793985,2787.617,691.6193,1906.9971,306.04202
73700,0041m510,9850,SER,4.248883098900224,-51.038932954875,321.257,69.71609,237.05379,43.28316
73700,0041m510,9871,SER,4.24938789410472,-51.03825207777815,5328.366,1387.8505,3508.6301,551.08514
73700,0041m510,9822,SER,4.247930724267277,-51.03814560223938,3366.7217,744.8678,1854.6927,293.4497
73700,0041m510,11398,SER,4.2835762235722,-51.04566648600736,5783.9966,1704.6313,3802.0925,599.1795
73700,0041m510,11434,REX,4.28443846200191,-51.0454105148111,1433.2048,402.4169,1212.0597,221.42607
73700,0041m510,10709,SER,4.267116172257374,-51.06510107078663,675.5145,137.02406,397.72916,66.53542
73700,0041m510,14481,DUP,4.235406678761877,-51.06914811460323,0.0,0.0,0.0,0.0
73700,0041m510,9286,EXP,4.235561687625344,-51.06916144689757,254.52003,62.966545,234.51265,44.121628
176695,0275m277,4993,PSF,27.48523088059977,-27.81868082619654,527.9484,452.77866,295.37344,170.56409
176695,0275m277,12176,DUP,27.48576505475678,-27.81883981091795,0.0,0.0,0.0,0.0
176695,0275m277,5015,SER,27.48574877761106,-27.8187794532997,25.674185,16.996737,8.33618,4.3573
176695,0275m277,5257,SER,27.4914190220405,-27.81209212365086,42.94807,28.194077,11.52949,4.760114
176695,0275m277,5277,SER,27.49223228768949,-27.81154086601174,746.9326,562.29016,234.44196,90.52419
176695,0275m277,5605,EXP,27.49933646391409,-27.81863473823746,3181.7983,2630.7288,979.20325,260.52335
176695,0275m277,5644,SER,27.50007935114963,-27.81807803003387,210.54846,146.17354,53.725742,14.956258
176695,0275m277,5664,REX,27.50054248930318,-27.81895991887245,3553.4915,2802.3093,1031.0836,293.7596
176695,0275m277,5699,SER,27.50111429898279,-27.81780598712232,1297.9116,954.629,325.67886,84.087234
176695,0275m277,4199,EXP,27.46868983095704,-27.8206439871949,1124.0432,747.1841,245.83156,90.6989
176695,0275m277,4219,REX,27.46902204298467,-27.82031360324704,945.5913,894.02405,466.6111,210.10085
176695,0275m277,4242,EXP,27.46933196499934,-27.81997494875855,1243.4669,841.57404,278.83865,102.49263
176695,0275m277,3942,EXP,27.46342358877521,-27.82211553235923,1449.917,1291.3201,457.68295,202.91603
176695,0275m277,3983,SER,27.46418822867426,-27.82188672011404,324.24768,242.42395,85.31213,41.117554
307483,0369m040,1627,SER,36.82316017777944,-3.89950853902778,64.363174,33.300266,12.829942,7.7128654
307483,0369m040,16103,DUP,36.8231564591224,-3.899498326821289,0.0,0.0,0.0,0.0
307483,0369m040,702,REX,36.80908807486127,-3.877155094496457,669.87354,410.14194,168.68733,106.21714
307483,0369m040,1586,EXP,36.82262686451168,-3.893769814544269,3544.724,2175.016,652.8172,316.7587
307483,0369m040,1578,REX,36.82258604104097,-3.893135816333148,1575.4968,902.731,269.02887,130.99527
307483,0369m040,1642,EXP,36.82336604048824,-3.893285465258693,3602.156,2278.3147,706.36945,346.3428
307483,0369m040,1660,SER,36.82361430772493,-3.893129514897403,8159.5806,5328.271,1680.4757,818.92004
307483,0369m040,2720,REX,36.83891221791691,-3.900580587242132,7320.506,5800.678,2221.4553,1246.9019
307483,0369m040,2712,EXP,36.83879524290491,-3.900285184269128,4747.836,3016.226,860.7141,467.95728
308921,0369m037,15174,DUP,36.82013492483152,-3.864417335141995,0.0,0.0,0.0,0.0
308921,0369m037,1523,SER,36.82013787184939,-3.864419612866583,201.24646,106.05231,43.389843,27.43544
209495,0438m215,9503,DUP,43.79096607831062,-21.5938901554406,0.0,0.0,0.0,0.0
209495,0438m215,2333,SER,43.79096670609754,-21.59387589154166,24.477692,10.696059,6.091859,2.1546733
209495,0438m215,9501,DUP,43.77887259795508,-21.58580193488424,0.0,0.0,0.0,0.0
209495,0438m215,1922,SER,43.77889166755764,-21.58579541336248,24.925158,13.060415,7.1896415,2.8932912
209495,0438m215,1328,SER,43.76156315858119,-21.58691501027293,119.31147,77.91987,40.619183,10.970808
209495,0438m215,2653,EXP,43.80156729302401,-21.59807925415954,2520.9219,1519.4463,569.1529,133.37785
209495,0438m215,2842,SER,43.80748224944171,-21.60794332387216,126.5154,70.14657,27.289673,6.394253
81279,0666m490,7695,SER,66.75788575549181,-49.12457142379375,28.631163,16.183664,4.362832,3.5953639
81279,0666m490,10060,DUP,66.75788923904496,-49.1245573541696,0.0,0.0,0.0,0.0
81279,0666m490,8132,PSF,66.77216607153363,-49.11501491348453,244.88597,167.44087,85.12247,86.42798
81279,0666m490,8119,PSF,66.7719011967713,-49.11510370748398,256.5379,193.21863,96.78726,102.74088
81279,0666m490,8164,PSF,66.77338474360234,-49.11477166070448,564.127,407.88333,197.00885,176.5921
81279,0666m490,10061,DUP,66.7725457319804,-49.11491480490689,0.0,0.0,0.0,0.0
81279,0666m490,8148,SER,66.77262982968402,-49.11473712347369,32.14787,22.892693,7.061548,4.7642527
81279,0666m490,8180,PSF,66.77385660927065,-49.11419272406913,430.36185,269.78345,95.45324,87.14554
81279,0666m490,10058,DUP,66.71592575816392,-49.11614535017667,0.0,0.0,0.0,0.0
81279,0666m490,6575,REX,66.71578600950266,-49.11614529629508,105.51772,83.074974,23.140343,13.000751
81279,0666m490,6931,PSF,66.72861325321644,-49.11857401390713,4584.3745,3166.391,894.43524,362.7527
81279,0666m490,6922,SER,66.72834628857257,-49.1176649251292,110.90806,80.81669,19.58067,9.08481
81279,0666m490,6883,SER,66.72724479138085,-49.11774237495842,1715.1029,1200.182,309.0481,136.88113
80334,0665m492,10927,SER,66.73140597687143,-49.12506145178234,47.25425,36.529167,12.029284,7.143399
81279,0666m490,6975,REX,66.73019358114628,-49.12471608650202,226.5284,163.40833,44.89165,20.975294
37518,0714m625,17418,DUP,71.57132741291933,-62.40421739562796,0.0,0.0,0.0,0.0
37518,0714m625,14014,SER,71.57139410468248,-62.40412860209302,17.795767,9.448298,1.7389296,2.4294097
37518,0714m625,14048,PSF,71.57281574211655,-62.40380422532722,372.72098,200.00616,38.309547,69.86396
37518,0714m625,14026,PSF,71.57193550876059,-62.40349241149167,422.28323,258.70078,55.95906,101.60512
37518,0714m625,13527,SER,71.5550729964343,-62.39761875646517,19.841866,9.938783,1.6758022,2.1897805
37518,0714m625,10441,PSF,71.45653848121442,-62.41730911703917,387.92502,174.71579,51.719658,75.69988
37518,0714m625,10388,SER,71.45481386898662,-62.41776569133625,308.94485,191.76175,40.372635,36.17349
37518,0714m625,11775,SER,71.50284145323981,-62.40237746487297,103.37885,39.318764,9.617152,10.199804
37518,0714m625,17416,DUP,71.50273544257618,-62.4023814883891,0.0,0.0,0.0,0.0
478383,1419p265,3693,SER,142.0317740971466,26.49186934603469,146.3125,96.743256,21.947922,20.833664
478383,1419p265,3708,SER,142.0325901872984,26.49247322565904,33.11072,21.56314,5.7966576,4.8608556
478383,1419p265,3301,SER,142.0104928324367,26.5160031019195,35.769882,21.4774,8.591537,3.752765
478383,1419p265,3262,SER,142.008353507385,26.51216933579245,64.744774,38.23174,15.152271,6.507374
478383,1419p265,3579,SER,142.0258532476654,26.49376774981699,114.01142,79.38808,17.653225,13.388156
498685,1468p305,2613,EXP,146.8749693372368,30.38880616977882,29.467318,7.861976,0.0,0.75647974
498685,1468p305,2762,SER,146.8826141204588,30.39818456029343,27.180758,6.2177935,0.0,0.6990281
498685,1468p305,2753,PSF,146.8820575205789,30.39849985631234,701.4386,309.2014,0.0,90.1942
498685,1468p305,2943,SER,146.8930822145775,30.41259558598308,51.15106,10.317174,0.0,0.8366796
498685,1468p305,2432,REX,146.8651784053754,30.38608495681799,111.77655,35.118484,0.0,3.3235226
498685,1468p305,2868,SER,146.8886484385735,30.4338800116357,116.12182,25.425789,0.0,4.8437314
498685,1468p305,2880,EXP,146.8893891440651,30.43451229258238,413.71783,125.98794,0.0,18.743195
409481,1500p137,457,SER,149.9347241043711,13.70871987951296,13.913797,5.0150337,8.613872,2.1796992
409481,1500p137,5150,DUP,149.9347223426417,13.70872582600746,0.0,0.0,0.0,0.0
409480,1497p137,4300,DEV,149.9033541057578,13.71124896390317,50.555527,24.044725,28.45014,7.088847
409480,1497p137,4308,SER,149.9037612235202,13.71136496080587,69.01032,31.588264,44.036827,10.298411
409480,1497p137,4506,SER,149.9117264671549,13.71039518209446,58.566277,26.188976,35.544975,7.2670946
442710,1761p197,5766,DUP,176.2284884088414,19.77636241133667,0.0,0.0,0.0,0.0
442710,1761p197,4201,DEV,176.2284907730147,19.77644509371564,5.918879,1.7326765,0.0009423238,1.0234237
442710,1761p197,3573,SER,176.1990157087646,19.77328872264753,11.629403,4.305738,2.1537538,2.3094833
442710,1761p197,4166,EXP,176.2268926539444,19.79331097716374,260.6588,97.03967,0.0,25.10963
442710,1761p197,3869,REX,176.2134050918669,19.78576977062439,85.29465,29.193958,9.251344,8.042961
442710,1761p197,3675,SER,176.2037886543864,19.8079408347114,6.512403,2.696429,4.4690175,2.5877004
442710,1761p197,3682,EXP,176.2039336604709,19.80795848905022,7.7769866,3.3929842,5.5292335,3.0868154
450824,1785p212,5413,DUP,178.4578174786733,21.21918041090212,0.0,0.0,0.0,0.0
450824,1785p212,1260,SER,178.45779519179,21.21923865193194,12.807116,4.6931367,4.2448573,3.0909433
450824,1785p212,641,SER,178.4261411734968,21.20565503915166,229.88345,105.63769,95.77254,16.863474
450824,1785p212,638,SER,178.4259384473139,21.20632738256356,50.51055,22.274763,24.689993,5.0001903
450824,1785p212,654,SER,178.4264991261846,21.20651234316438,219.49182,105.6596,99.75314,17.817543
450824,1785p212,1548,SER,178.4720251631365,21.23763070552733,52.899048,16.41365,13.252958,6.409493
450824,1785p212,1561,DEV,178.4727836983425,21.23779186030341,79.65415,24.894356,22.925262,9.448743
450824,1785p212,895,EXP,178.4384296147134,21.22100320032433,655.24744,253.28027,143.2128,56.919216
450824,1785p212,906,SER,178.4391983038034,21.22057342786695,53.503265,18.674728,11.684849,6.9865737
450824,1785p212,917,SER,178.4395187255219,21.22140916119432,379.291,201.50633,114.37853,48.885223
450824,1785p212,1614,PSF,178.4755871841037,21.25002411896552,426.43802,194.772,187.55676,71.433235
450824,1785p212,1629,SER,178.4763396909785,21.24988013158093,15.192984,5.2997775,3.6938453,2.4005632
513534,1950p335,969,REX,195.033878757742,33.43766273681645,23.050812,5.625198,-9999.0,20.279007
513534,1950p335,976,EXP,195.03492319501592,33.43757176860117,20.459114,4.123085,-9999.0,6.105909
513534,1950p335,839,EXP,195.02221144211467,33.41609693029632,31.990158,6.655914,-9999.0,8.897349
513534,1950p335,849,PSF,195.0228893801309,33.41685807537819,176.54257,40.96409,-9999.0,84.29885
513534,1950p335,746,REX,195.0118930015979,33.451926634081985,47.96982,10.130627,-9999.0,26.430538
513534,1950p335,737,REX,195.01133885339192,33.45221530777214,22.040161,4.530148,-9999.0,10.476398
513534,1950p335,749,REX,195.0123203354796,33.45214668431886,129.81674,28.673313,-9999.0,87.73604
411074,1999p140,1400,EXP,199.8912236688131,14.10843240323915,23.711168,8.588955,7.3525305,4.1537647
411074,1999p140,1153,PSF,199.8822605776108,14.09253366423164,112.78571,57.843925,64.01706,47.02928
411074,1999p140,1157,SER,199.8823166725759,14.09254114802676,48.556652,17.537895,12.342016,6.892999
411074,1999p140,895,EXP,199.8698713202955,14.08834499195836,53.36683,23.027145,30.619396,7.7631426
411074,1999p140,897,EXP,199.8700680478136,14.08902216627576,358.1858,158.03882,130.14883,39.42203
411074,1999p140,907,EXP,199.8706697560617,14.0887959716933,316.245,123.30182,93.10243,25.16317
411074,1999p140,1304,REX,199.887159448555,14.0864567309855,206.867,88.01537,68.27859,37.930378
411074,1999p140,1287,SER,199.8865223417374,14.08674718543689,67.9294,31.27779,30.838997,17.209099
123160,2029m390,10606,SER,203.0453322116174,-38.90791031196591,34.509506,32.505554,13.611892,2.718944
123160,2029m390,10599,SER,203.0449836221981,-38.90710162732734,1432.6743,1501.9545,654.51715,118.03432
123160,2029m390,10630,SER,203.0459273519253,-38.90838569276932,798.97845,647.15247,247.67308,53.540558
123160,2029m390,10639,SER,203.0460311243215,-38.90764365483335,88.48814,84.13438,34.48978,6.8034477
123160,2029m390,10669,PSF,203.0467525702732,-38.90768493759813,1858.1555,2227.6738,1123.016,206.23576
123160,2029m390,10643,SER,203.0460700603621,-38.90681119834781,483.0982,439.05515,178.16718,31.692162
123160,2029m390,9948,SER,203.0281427034047,-38.89110298805834,14.562647,11.414733,5.900632,1.4432852
124285,2031m387,1783,SER,203.0601820023107,-38.87096375982151,13.238325,10.13232,5.854267,1.1965332
124285,2031m387,12559,DUP,203.0602222047456,-38.87094997566494,0.0,0.0,0.0,0.0
123160,2029m390,9991,EXP,203.0292236084807,-38.87786883824119,519.21515,445.26352,243.48116,36.725
123160,2029m390,10027,SER,203.0300949550452,-38.87743300651569,229.91635,203.80585,123.33025,23.121674
123160,2029m390,9992,EXP,203.0292413862514,-38.87712571196684,696.0584,638.22266,355.4144,53.04489
123160,2029m390,10024,EXP,203.0300247684888,-38.87656121388138,849.17926,758.19775,414.4134,61.9665
123160,2029m390,10052,SER,203.030901702512,-38.87754673002762,410.5646,357.47598,189.97844,28.247244
123160,2029m390,11259,SER,203.0630766554335,-38.88695055417312,59.832603,51.235924,34.50302,9.756443
375745,2106p077,6163,DUP,210.5732679448674,7.684093939725777,0.0,0.0,0.0,0.0
375745,2106p077,1714,SER,210.573276542639,7.684171694062453,0.78698754,0.3243836,0.17277533,0.0866835
375745,2106p077,2385,SER,210.6003063746066,7.686294387909326,64.562874,33.538483,56.813446,9.09924
375745,2106p077,2401,SER,210.6010388487812,7.686369832869035,12.492331,5.8985996,7.6708736,1.1269383
375745,2106p077,2421,SER,210.6019380507296,7.68642781626099,90.219574,50.102207,86.48868,14.10159
375745,2106p077,1382,PSF,210.5581698541489,7.693982411641835,1157.6819,513.9163,510.8177,95.98047
375745,2106p077,1395,SER,210.5589412819582,7.693671341597323,54.67668,23.546679,22.103012,4.2582607
375745,2106p077,1403,EXP,210.5591226631005,7.694534569770878,265.4741,117.07749,112.01477,20.466026
404109,2118p127,2337,SER,211.8376898656547,12.69457725783346,128.54404,30.19424,24.511456,8.132042
404109,2118p127,2349,SER,211.8383086842967,12.69505053047726,712.4082,203.13847,235.14226,51.35468
404109,2118p127,2368,SER,211.8388918649529,12.71961533020138,16.978893,3.9680116,2.6307037,0.7176078
404109,2118p127,2776,EXP,211.854762612052,12.72052040192216,353.3565,91.08105,76.290115,17.749195
404109,2118p127,2774,EXP,211.8547052518167,12.72136976362237,620.77405,176.62833,181.90744,29.131344
404109,2118p127,2796,REX,211.855444110578,12.72123880044005,112.77993,29.629045,22.000881,5.7099667
404109,2118p127,2784,DEV,211.8551203955355,12.72161518384598,575.6741,175.44957,280.57526,42.604733
404109,2118p127,2652,EXP,211.8489766515093,12.70815638697815,330.55157,90.244286,115.06444,18.870052
404109,2118p127,2644,SER,211.8486909178745,12.70900323552399,70.222374,17.234184,16.798801,3.7044744
404109,2118p127,6411,DUP,211.8741743698029,12.73518508515994,0.0,0.0,0.0,0.0
404109,2118p127,3244,SER,211.8743287276248,12.73514553097298,32.401157,9.102065,9.346438,2.2050095
404193,2333p127,1167,SER,233.2890189424865,12.87015069119083,422.75592,171.203,32.477882,11.108828
404193,2333p127,1157,SER,233.2886034600873,12.8707149103052,173.43266,75.93415,18.294407,5.8596387
405597,2332p130,8344,SER,233.3172699971443,12.89016757945075,84.09472,47.245667,10.270855,3.9946175
405597,2332p130,7622,SER,233.2955289286281,12.87943167574784,705.0501,392.25375,123.85296,32.586758
405597,2332p130,7635,SER,233.2958093420866,12.87982927649163,178.88585,94.84837,32.354782,8.839028
405597,2332p130,7795,EXP,233.2999885873705,12.87884082287716,134.6656,60.457676,13.038596,2.972911
405597,2332p130,7784,DEV,233.2996812673717,12.87970331920764,1925.9797,898.1001,204.06691,48.320686
405597,2332p130,9039,DUP,233.2729081534938,12.87768160842068,0.0,0.0,0.0,0.0
405597,2332p130,6858,SER,233.2729583618578,12.87769623601288,67.1838,29.973555,9.577908,2.5614312
380155,2432p085,5148,DEV,243.3340108594756,8.527512321832775,419.60056,228.2779,83.93654,66.52461
380155,2432p085,5158,SER,243.3343156795341,8.528220532677464,34.227108,24.845633,7.8274508,5.210599
380155,2432p085,5152,SER,243.334121769125,8.528932287089887,376.41034,203.79208,71.39461,53.148315
380155,2432p085,3710,EXP,243.2821611178383,8.560995378190588,152.0817,143.95403,76.82222,42.636684
380155,2432p085,3703,EXP,243.2820422132056,8.561397483605516,167.11382,136.0886,84.732254,52.328472
380155,2432p085,3720,SER,243.2825139748998,8.561925895808448,9.038129,5.421779,4.776512,2.5419953
380155,2432p085,3730,EXP,243.2830591236697,8.561870592715259,43.023327,22.986078,30.328764,19.891056
380155,2432p085,4309,SER,243.3033168019533,8.549468157691074,30.521358,21.91576,7.811606,5.5901966
380155,2432p085,4622,EXP,243.3142685638308,8.534118709433525,221.34015,122.49333,41.959084,32.929916
380155,2432p085,3605,SER,243.2775616802146,8.565714491048931,9.834967,3.5165226,2.3396962,1.859584
380155,2432p085,3625,EXP,243.2782516160925,8.565604945914767,101.83582,25.370491,19.180824,14.80469
90689,3220m467,5417,DEV,322.0155890912923,-46.6450152317731,13.297713,7.708455,1.3776758,0.12462211
90689,3220m467,10209,DUP,322.0155741037382,-46.64499413635266,0.0,0.0,0.0,0.0
90689,3220m467,4493,SER,321.9803722952888,-46.62945151994469,21.028332,12.007315,3.028645,0.42486545
90689,3220m467,10208,DUP,321.9804244475118,-46.62944824489541,0.0,0.0,0.0,0.0
90689,3220m467,4495,SER,321.9803802671017,-46.64013682727896,43.289093,21.807009,6.0810113,1.0010362
90689,3220m467,10207,DUP,321.980385346752,-46.64013560280479,0.0,0.0,0.0,0.0
90689,3220m467,3942,SER,321.9599840770067,-46.65516943168064,937.26355,610.6493,153.79636,23.196663
90689,3220m467,3954,SER,321.9603809358175,-46.65445887135356,183.98277,84.75869,24.57965,4.0497546
90689,3220m467,3949,SER,321.96020769761,-46.65354197238073,948.01227,487.46115,116.94579,26.02121
90689,3220m467,3986,SER,321.961635816953,-46.65399822109621,1048.6733,767.7154,182.2079,26.59522
42194,0063m607,3673,SER,6.274833842005006,-60.63986439378154,47.980556,28.339754,12.404022,3.779575
42902,0063m605,5668,SER,6.313142233874859,-60.61675958546626,233.96666,138.88145,75.45563,16.935835
42902,0063m605,5707,SER,6.314937064611036,-60.62244383295782,926.6677,515.6955,261.71268,63.975452
42902,0063m605,5706,SER,6.314875842935283,-60.62220577965579,65.00593,25.846378,12.930686,3.0253432
42902,0063m605,4242,SER,6.252241493057555,-60.62251047710762,118.57121,50.73452,23.104282,3.8083766
42194,0063m607,4581,SER,6.317258452869265,-60.63874604869828,1526.7793,1227.9622,492.50412,127.8693
42194,0063m607,4639,EXP,6.319928675673657,-60.63839124374724,1368.8331,884.3624,329.8157,87.56761
42194,0063m607,4596,SER,6.318018436241082,-60.63820391152989,165.65936,96.53193,42.21209,15.310098
42194,0063m607,4613,SER,6.318939562629758,-60.63774617759906,1611.109,1342.7799,560.1514,163.69943
42194,0063m607,4968,EXP,6.337714348006121,-60.63884163038506,1146.098,767.8725,243.79666,56.652615
42194,0063m607,4995,SER,6.338880315262402,-60.63962433766238,231.42326,139.13885,49.628067,11.616039
42194,0063m607,5015,PSF,6.33981480183903,-60.63966835418464,3670.4683,3198.6384,1153.2375,228.93436
145861,0504m340,1148,SER,50.28121989683304,-33.90574207270549,107.75641,14.016733,47.153225,1.7764453
145861,0504m340,18158,DUP,50.28122061266026,-33.90572373860297,0.0,0.0,0.0,0.0
145860,0501m340,14957,EXP,50.22130428765956,-33.89392303300725,3122.0217,370.33652,838.70905,22.287138
145860,0501m340,15015,SER,50.22237378454348,-33.89353706874672,1050.4636,137.03288,372.95834,10.715242
145860,0501m340,15074,SER,50.22355893381377,-33.89364197745607,6235.66,765.36566,1760.606,48.0746
145860,0501m340,17498,SER,50.26511402083791,-33.9016293655522,4883.2676,552.66797,1802.8452,56.988155
145860,0501m340,17573,SER,50.26645885543038,-33.90278335869495,3387.0188,369.56897,1215.7778,43.427708
145860,0501m340,17554,SER,50.2660938105619,-33.90201401410077,565.3352,57.62711,210.09505,7.3673663
145860,0501m340,17561,SER,50.26621436202754,-33.90114187563693,6585.465,806.5818,2837.367,110.43224
145860,0501m340,16645,SER,50.25090054106602,-33.90444492680513,11088.205,1624.0494,4174.479,105.34105
145860,0501m340,16666,SER,50.25125623143664,-33.90354123982974,2072.1533,303.4906,989.7106,25.36251
145860,0501m340,16664,SER,50.25124034551253,-33.90322244530061,5378.5483,897.6512,3099.5664,93.71697
145860,0501m340,15976,SER,50.23973999107268,-33.9067246811413,828.4525,103.62836,372.8179,12.388545
145860,0501m340,16031,SER,50.24077275898922,-33.90656406028199,5983.223,803.8902,2420.4048,72.45486
449279,1250p210,1953,SER,124.9952836513279,21.06622908547324,14.776295,6.5976872,1.5663934,1.604594
449279,1250p210,2970,SER,125.0450755580825,21.06896109696695,3.141045,1.0137972,0.37659144,0.3318079
449279,1250p210,6003,DUP,125.0450651742017,21.06896860937018,0.0,0.0,0.0,0.0
449279,1250p210,2011,SER,124.9981734247242,21.05448622698866,146.00848,64.2036,13.736297,16.639532
449279,1250p210,3170,EXP,125.054967469107,21.08717905021565,816.2274,345.40082,45.5323,83.94348
449279,1250p210,3189,SER,125.0557306158663,21.08787065241248,94.320915,41.820103,7.173312,7.6030273
449279,1250p210,3188,PSF,125.0556554702236,21.08843259988727,1199.3658,544.14124,66.23747,165.40703
449279,1250p210,2109,EXP,125.0033238019045,21.07602837822049,416.539,146.29517,30.319248,38.221783
449279,1250p210,2139,REX,125.0043760513464,21.0759579754963,71.53686,22.873562,7.4715805,6.1421075
