group_id,index,brickid,brickname,objid,type,ra,dec,ebv,psfsize_g,psfsize_r,psfsize_i,psfsize_z,sersic,sersic_ivar,mag_g,mag_r,mag_i,mag_z,mag_w1,mag_w2,mag_w3,mag_w4,g_r,r_i,r_z,i_z,Group,Gal,ID,CHI2NU,XC_g,e_XC_g,YC_g,e_YC_g,RE_g,e_RE_g,MAG_g,e_MAG_g,n_g,e_n_g,AR_g,e_AR_g,PA_g,e_PA_g,XC_r,e_XC_r,YC_r,e_YC_r,RE_r,e_RE_r,MAG_r,e_MAG_r,n_r,e_n_r,AR_r,e_AR_r,PA_r,e_PA_r,XC_i,e_XC_i,YC_i,e_YC_i,RE_i,e_RE_i,MAG_i,e_MAG_i,n_i,e_n_i,AR_i,e_AR_i,PA_i,e_PA_i,XC_z,e_XC_z,YC_z,e_YC_z,RE_z,e_RE_z,MAG_z,e_MAG_z,n_z,e_n_z,AR_z,e_AR_z,PA_z,e_PA_z,z,log_M_stellar,e_log_M_stellar,log_SFR,e_log_SFR
441975,30,438676,1891p190,5065,SER,189.1861638656838,19.04005844315012,0.03281205,1.7564896,1.5092477,1.4672445,1.1171964,1.1674951,27737.498,18.38704,17.683542,17.353945,17.154148,17.360214,17.643152,15.571654,12.830445,0.70349693,0.32959747,0.52939415,0.19979668,30,30,5065,0.309742289131028,573.6327,0.0091,572.3173,0.0056,15.4448,0.0382,18.2671,0.0021,0.9429,0.0043,0.4909,0.0005,58.7231,0.0766,573.6327,0.0091,572.3173,0.0056,15.1386,0.024,17.5854,0.0016,1.1195,0.0027,0.4909,0.0005,58.7231,0.0766,573.6327,0.0091,572.3173,0.0056,14.8464,0.0316,17.2653,0.0015,1.2880,0.0038,0.4909,0.0005,58.7231,0.0766,573.6327,0.0091,572.3173,0.0056,14.5302,0.0534,17.1123,0.0030,1.4705,0.0064,0.4909,0.0005,58.7231,0.0766,0.1121,10.344,0.052,0.273,0.103
204594,31,404008,1860p127,5359,SER,185.9972378868171,12.78955273855986,0.0402469,1.4690574,1.3578082,1.2760332,1.267853,6.0,16040.963,17.947718,16.997595,16.550026,16.271551,16.247639,16.587692,15.211389,13.74827,0.95012283,0.4475689,0.7260437,0.2784748,31,31,5359,0.632083880356565,344.1300,0.0016,344.0149,0.0015,9.1684,0.0522,17.8284,0.0028,5.1580,0.0285,0.7339,0.0009,-89.3101,0.1145,344.1300,0.0016,344.0149,0.0015,8.4913,0.0314,16.9191,0.0018,5.4813,0.0171,0.7339,0.0009,-89.3101,0.1145,344.1300,0.0016,344.0149,0.0015,7.8452,0.0327,16.5152,0.0019,5.7898,0.0207,0.7339,0.0009,-89.3101,0.1145,344.1300,0.0016,344.0149,0.0015,7.1459,0.0555,16.2569,0.0036,6.1238,0.0356,0.7339,0.0009,-89.3101,0.1145,0.0984,10.812,0.059,0.507,0.182
161838,32,331630,3156p000,4736,SER,315.6574407619064,0.1007516203052464,0.07269011,1.5919514,1.3817058,0.0,1.4135526,0.71387434,554631.5,16.680956,16.008253,Infinity,15.386084,15.467989,15.873145,13.824994,13.315538,0.6727028,Infinity,0.6221695,Infinity,32,32,4736,0.836907071006147,343.8635,0.0002,343.9827,0.0001,25.1771,0.0179,16.6643,0.0001,0.5430,0.0012,0.2944,0.0002,-75.5166,0.0163,343.8635,0.0002,343.9827,0.0001,24.2246,0.0138,15.9829,0.0001,0.7043,0.0009,0.2944,0.0002,-75.5166,0.0163,343.8635,0.0002,343.9827,0.0001,23.3158,0.021,20.0327,0.0011,0.8582,0.0016,0.2944,0.0002,-75.5166,0.0163,343.8635,0.0002,343.9827,0.0001,22.3320,0.0335,15.4450,0.0001,1.0248,0.0027,0.2944,0.0002,-75.5166,0.0163,0.0499,10.392,0.036,0.325,0.087
227949,33,502348,1314p312,3225,EXP,131.4526512277634,31.27503709178998,0.054581463,1.683138,1.7246097,0.0,1.3010513,1.0,0.0,17.243492,16.585287,Infinity,16.068172,16.296686,16.82003,15.071628,,0.65820503,Infinity,0.51711464,Infinity,33,33,3225,0.381396656283862,573.2409,0.0043,573.9725,0.0035,12.1992,0.0088,17.2039,0.0007,0.7824,0.0012,0.7662,0.0003,-83.8036,0.0872,573.2409,0.0043,573.9725,0.0035,11.7607,0.0075,16.5984,0.0007,0.9430,0.0010,0.7662,0.0003,-83.8036,0.0872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573.2409,0.0043,573.9725,0.0035,10.8892,0.0173,16.1045,0.0013,1.2622,0.0027,0.7662,0.0003,-83.8036,0.0872,0.0668,10.315,0.034,0.159,0.105
84447,34,339796,1971p015,5381,DUP,197.0552714185657,1.548175253834744,0.028961949,1.3571975,1.4358089,1.325505,1.3634131,0.0,0.0,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,,,,,34,34,5381,0.647452170911256,344.5232,0.0017,343.4201,0.0026,17.2446,0.0326,16.9410,0.0014,1.7726,0.0045,0.3457,0.0002,-32.4887,0.0187,344.5232,0.0017,343.4201,0.0026,16.7702,0.02,16.0704,0.0008,2.0377,0.0027,0.3457,0.0002,-32.4887,0.0187,344.5232,0.0017,343.4201,0.0026,16.3176,0.0214,15.6579,0.0008,2.2908,0.0031,0.3457,0.0002,-32.4887,0.0187,344.5232,0.0017,343.4201,0.0026,15.8276,0.0359,15.4274,0.0014,2.5646,0.0053,0.3457,0.0002,-32.4887,0.0187,0.0707,10.904,0.027,0.06,0.191
60240,35,335407,1798p007,923,SER,179.7819880792149,0.7429039256502062,0.02018067,1.4857979,1.2958479,1.5293365,1.4191257,3.0514824,19770.771,17.989637,16.953691,16.523851,16.249462,16.455746,16.904951,17.494308,13.737961,1.0359459,0.4298401,0.70422935,0.27438927,35,35,923,0.769564899966939,344.7278,0.0033,344.1720,0.0030,9.3988,0.0531,17.9138,0.0035,2.9951,0.0175,0.7764,0.0012,-74.9972,0.1964,344.7278,0.0033,344.1720,0.0030,9.3992,0.0332,16.8858,0.0022,2.9512,0.0106,0.7764,0.0012,-74.9972,0.1964,344.7278,0.0033,344.1720,0.0030,9.3996,0.0281,16.4699,0.0019,2.9093,0.0083,0.7764,0.0012,-74.9972,0.1964,344.7278,0.0033,344.1720,0.0030,9.4000,0.0436,16.2101,0.0028,2.8639,0.0134,0.7764,0.0012,-74.9972,0.1964,0.1326,11.017,0.06,-1.119,0.923
414128,36,427490,1338p170,5639,REX,133.9508859967811,17.08284285552592,0.022672366,1.6532267,1.2663844,1.3286328,1.4852039,1.0,0.0,18.013662,17.465176,17.180927,17.045872,17.33819,17.686745,15.190928,13.465343,0.5484867,0.28424835,0.4193039,0.13505554,36,36,5639,0.45307263899726,344.6586,0.0041,344.5189,0.0046,10.1284,0.0194,17.9072,0.0017,1.1226,0.0036,0.8726,0.0007,17.6873,0.2866,344.6586,0.0041,344.5189,0.0046,10.1486,0.0112,17.3545,0.0009,1.2432,0.0021,0.8726,0.0007,17.6873,0.2866,344.6586,0.0041,344.5189,0.0046,10.1679,0.0161,17.0794,0.0013,1.3583,0.0029,0.8726,0.0007,17.6873,0.2866,344.6586,0.0041,344.5189,0.0046,10.1888,0.0286,16.9630,0.0023,1.4828,0.0052,0.8726,0.0007,17.6873,0.2866,0.1051,10.2,0.058,0.402,0.064
119384,37,351020,1237p035,4185,REX,123.8166591327098,3.449408978139481,0.024474243,1.6174306,1.3477237,1.2188271,1.1696506,1.0,0.0,16.968254,16.369055,16.068203,15.88598,16.13363,16.567198,14.821416,14.652681,0.5991993,0.30085182,0.48307514,0.18222332,37,37,4185,0.705507865636726,344.1278,0.0048,343.4771,0.0050,13.4100,0.0129,16.9862,0.0010,0.6563,0.0016,0.9502,0.0006,32.5448,0.6008,344.1278,0.0048,343.4771,0.0050,13.2123,0.0098,16.3666,0.0011,0.8388,0.0011,0.9502,0.0006,32.5448,0.6008,344.1278,0.0048,343.4771,0.0050,13.0236,0.0127,16.0714,0.0010,1.0129,0.0015,0.9502,0.0006,32.5448,0.6008,344.1278,0.0048,343.4771,0.0050,12.8193,0.0195,15.9022,0.0013,1.2013,0.0025,0.9502,0.0006,32.5448,0.6008,0.0882,10.638,0.043,0.576,0.07
421199,38,421961,1338p160,6924,DEV,134.0185739021665,15.92691909276931,0.031778835,1.5750107,1.2553722,1.365909,1.0499785,4.0,0.0,17.285992,16.314001,15.892175,15.586208,15.796642,16.2712,16.061243,14.405213,0.9719906,0.42182636,0.72779274,0.30596638,38,38,6924,0.884682049791714,115.8818,0.0020,114.7468,0.0022,13.2335,0.0857,17.0271,0.0038,3.7169,0.0216,0.8350,0.0009,13.5696,0.2016,115.8818,0.0020,114.7468,0.0022,12.3124,0.0509,16.1310,0.0024,4.1106,0.0134,0.8350,0.0009,13.5696,0.2016,115.8818,0.0020,114.7468,0.0022,11.4335,0.0376,15.7461,0.0018,4.4863,0.0120,0.8350,0.0009,13.5696,0.2016,115.8818,0.0020,114.7468,0.0022,10.4821,0.0620,15.4911,0.0030,4.8929,0.0191,0.8350,0.0009,13.5696,0.2016,0.0725,10.772,0.043,-0.455,0.584
355588,39,442504,1215p197,2720,SER,121.548737565074,19.62909284969526,0.03686718,1.5213858,1.2404999,1.8128755,1.1791947,1.0842568,976599.06,15.994792,15.313443,14.973071,14.754879,15.20166,15.759503,14.544134,15.262741,0.6813488,0.3403721,0.5585642,0.2181921,39,39,2720,0.679039144622152,344.2072,0.0071,345.1178,0.0054,40.1650,0.0272,15.9870,0.0007,0.8514,0.0010,0.3883,0.0001,52.5671,0.0161,344.2072,0.0071,345.1178,0.0054,39.0056,0.0175,15.3237,0.0005,0.9995,0.0006,0.3883,0.0001,52.5671,0.0161,344.2072,0.0071,345.1178,0.0054,37.8994,0.0229,15.0312,0.0006,1.1407,0.0009,0.3883,0.0001,52.5671,0.0161,344.2072,0.0071,345.1178,0.0054,36.7020,0.0381,14.8382,0.0009,1.2937,0.0015,0.3883,0.0001,52.5671,0.0161,0.0358,10.332,0.026,-0.196,0.093
294550,40,381447,2097p087,1575,SER,209.6541498912052,8.810170259274575,0.022778122,1.6845024,1.1669543,1.3595167,1.2688797,3.0323384,18022.588,18.08998,17.153437,16.730118,16.468655,16.98139,17.189117,16.387524,13.614825,0.9365425,0.42331886,0.684782,0.26146317,40,40,1575,0.892758209918366,115.9535,0.0050,115.2482,0.0052,9.6673,0.0468,18.0912,0.0038,1.4724,0.0133,0.8368,0.0019,-13.8512,0.4139,115.9535,0.0050,115.2482,0.0052,9.4434,0.0288,17.2012,0.0022,2.2303,0.0086,0.8368,0.0019,-13.8512,0.4139,115.9535,0.0050,115.2482,0.0052,9.2298,0.0411,16.7580,0.0027,2.9535,0.0149,0.8368,0.0019,-13.8512,0.4139,115.9535,0.0050,115.2482,0.0052,8.9985,0.0706,16.5228,0.0043,3.7363,0.0255,0.8368,0.0019,-13.8512,0.4139,0.1317,11.062,0.032,0.065,0.129
296322,41,388560,2105p100,6019,DUP,210.5147189324425,9.929325745870411,0.025525337,1.7980027,1.449476,1.442118,1.2376666,0.0,0.0,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,,,,,41,41,6019,36.4925126662881,116.4047,0.0058,116.9814,0.0092,27.6433,0.0367,13.6664,0.0010,1.4678,0.0030,0.5873,0.0003,-8.2771,0.0434,116.4047,0.0058,116.9814,0.0092,27.6748,0.026,13.2834,0.0009,1.4254,0.0019,0.5873,0.0003,-8.2771,0.0434,116.4047,0.0058,116.9814,0.0092,27.7048,0.0285,13.2013,0.0009,1.3848,0.0019,0.5873,0.0003,-8.2771,0.0434,116.4047,0.0058,116.9814,0.0092,27.7373,0.0425,13.0363,0.0013,1.3410,0.0030,0.5873,0.0003,-8.2771,0.0434,0.0141,9.769,0.054,0.151,0.07
358665,42,467930,1323p245,3592,SER,132.4059195890358,24.38818286565601,0.032140758,1.6802117,1.6211008,1.4225236,1.1919956,1.2626289,74532.695,18.19649,17.30601,16.905432,16.622421,16.834116,17.359068,17.252085,,0.89048004,0.40057755,0.683588,0.28301048,42,42,3592,0.415812799796708,343.9651,0.0033,343.9799,0.0028,10.1461,0.0138,18.1843,0.0012,1.0085,0.0031,0.5485,0.0005,-50.9682,0.0548,343.9651,0.0033,343.9799,0.0028,10.0274,0.0087,17.2895,0.0007,1.1534,0.0021,0.5485,0.0005,-50.9682,0.0548,343.9651,0.0033,343.9799,0.0028,9.9141,0.0114,16.8541,0.0011,1.2916,0.0026,0.5485,0.0005,-50.9682,0.0548,343.9651,0.0033,343.9799,0.0028,9.7915,0.0193,16.6121,0.0015,1.4412,0.0042,0.5485,0.0005,-50.9682,0.0548,0.0859,10.49,0.032,-0.338,0.299
113545,43,346904,1741p027,5036,DUP,174.1297046921884,2.750052109690901,0.02209799,1.5756538,1.454081,1.3097587,1.3415749,0.0,0.0,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,,,,,43,43,5036,0.494911013272995,572.8757,0.0020,573.4356,0.0026,33.1135,0.0289,15.2820,0.0008,1.2965,0.0015,0.7477,0.0002,-36.6689,0.0434,572.8757,0.0020,573.4356,0.0026,33.1532,0.0155,14.6930,0.0004,1.7084,0.0008,0.7477,0.0002,-36.6689,0.0434,572.8757,0.0020,573.4356,0.0026,33.191,0.0242,14.4457,0.0006,2.1014,0.0013,0.7477,0.0002,-36.6689,0.0434,572.8757,0.0020,573.4356,0.0026,33.2320,0.0443,14.2938,0.0010,2.5268,0.0023,0.7477,0.0002,-36.6689,0.0434,0.0474,10.715,0.028,0.478,0.051
103654,44,413096,0006p145,5447,DUP,0.6312475557944143,14.40034672348988,0.08146275,1.4809632,1.1538222,0.0,1.2211899,0.0,0.0,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,,,,,44,44,5447,0.679501984955585,344.4267,0.0080,344.7607,0.0061,18.3644,0.0387,17.4102,0.0019,1.2891,0.0039,0.7189,0.0007,-80.4868,0.1381,344.4267,0.0080,344.7607,0.0061,17.2565,0.0289,16.7122,0.0015,1.5088,0.0031,0.7189,0.0007,-80.4868,0.1381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.4267,0.0080,344.7607,0.0061,15.0549,0.0675,16.2468,0.0034,1.9453,0.0088,0.7189,0.0007,-80.4868,0.1381,0.1109,10.816,0.037,0.529,0.091
149876,45,321220,2331m017,1212,SER,233.0683845777332,-1.774647194287577,0.161807,1.4786139,1.3273951,1.0714928,1.1770855,2.7275646,18173.744,18.516886,17.39297,16.77341,16.41505,15.222051,15.677665,13.908418,13.492521,1.1239166,0.61955833,0.9779186,0.3583603,45,45,1212,0.424367547275554,344.0881,0.0061,344.0592,0.0031,21.4335,0.1388,18.4166,0.0044,1.6270,0.0147,0.2167,0.0003,-88.9128,0.0315,344.0881,0.0061,344.0592,0.0031,24.4217,0.085,17.2366,0.0022,2.7793,0.0090,0.2167,0.0003,-88.9128,0.0315,344.0881,0.0061,344.0592,0.0031,27.2728,0.1432,16.5874,0.0027,3.8788,0.0138,0.2167,0.0003,-88.9128,0.0315,344.0881,0.0061,344.0592,0.0031,30.3591,0.2491,16.1799,0.0040,5.0690,0.0239,0.2167,0.0003,-88.9128,0.0315,0.0875,10.946,0.056,0.471,0.284
458470,46,425028,2116p165,3537,REX,211.6673974420967,16.59631158266292,0.022977345,1.3279133,1.0588567,1.5746425,1.2189066,1.0,0.0,18.018047,17.370712,17.061144,16.878885,17.05594,17.391075,15.571419,,0.64733505,0.3095684,0.491827,0.1822586,46,46,3537,0.56611734843947,344.5364,0.0090,344.1062,0.0083,12.5352,0.0299,17.9736,0.0023,0.7889,0.0036,0.9097,0.0012,-62.5807,0.6198,344.5364,0.0090,344.1062,0.0083,12.2497,0.0197,17.3493,0.0016,0.9102,0.0023,0.9097,0.0012,-62.5807,0.6198,344.5364,0.0090,344.1062,0.0083,11.9774,0.0239,17.0672,0.0016,1.0259,0.0031,0.9097,0.0012,-62.5807,0.6198,344.5364,0.0090,344.1062,0.0083,11.6825,0.0389,16.9097,0.0029,1.1512,0.0052,0.9097,0.0012,-62.5807,0.6198,0.1507,10.715,0.051,0.795,0.084
404642,47,497545,1772p302,2846,SER,177.2839154549073,30.35338929872103,0.017613687,1.7045473,1.4186279,1.2630074,1.3317457,6.0,7783.4116,18.000717,16.94141,16.55357,16.249794,16.42175,16.84785,18.399803,14.21075,1.0593071,0.38784027,0.69161606,0.3037758,47,47,2846,0.393063934050317,573.4813,0.0022,573.6548,0.0024,11.7110,0.0869,17.9244,0.0039,4.0417,0.0266,0.7925,0.0013,-46.1979,0.2232,573.4813,0.0022,573.6548,0.0024,11.9487,0.0497,16.8933,0.0022,4.7923,0.0152,0.7925,0.0013,-46.1979,0.2232,573.4813,0.0022,573.6548,0.0024,12.1755,0.0758,16.4481,0.0032,5.5085,0.0233,0.7925,0.0013,-46.1979,0.2232,573.4813,0.0022,573.6548,0.0024,12.4210,0.1350,16.1603,0.0050,6.2838,0.0415,0.7925,0.0013,-46.1979,0.2232,0.1541,11.157,0.071,0.182,0.645
463006,48,430453,1882p175,2185,DEV,188.2038951188527,17.55403685470646,0.024875393,1.3377123,1.1909298,1.4623944,1.1292264,4.0,0.0,18.47423,17.33986,16.862663,16.536081,16.368652,16.752695,16.32113,14.621521,1.1343689,0.47719765,0.8037796,0.32658195,48,48,2185,0.316789719849622,343.9276,0.0027,343.6788,0.0021,13.2493,0.0778,18.3279,0.0034,3.7185,0.0205,0.5243,0.0006,-87.7862,0.0641,343.9276,0.0027,343.6788,0.0021,12.0638,0.0459,17.2545,0.0022,3.7610,0.0125,0.5243,0.0006,-87.7862,0.0641,343.9276,0.0027,343.6788,0.0021,10.9326,0.0323,16.8383,0.0017,3.8015,0.0107,0.5243,0.0006,-87.7862,0.0641,343.9276,0.0027,343.6788,0.0021,9.7081,0.0536,16.5915,0.0030,3.8454,0.0172,0.5243,0.0006,-87.7862,0.0641,0.1324,11.05,0.059,-1.076,0.861
415023,49,468025,1584p245,2839,SER,158.490540172662,24.52463967519954,0.018201927,1.5370607,1.4742819,1.3008215,1.4504763,4.5731287,32517.164,17.287783,16.41351,16.055069,15.80131,16.242361,16.851479,19.07269,14.833003,0.8742733,0.3584404,0.6121998,0.25375938,49,49,2839,0.35280956261725,344.4889,0.0020,343.5521,0.0018,17.2305,0.0918,17.1910,0.0030,4.0856,0.0164,0.8048,0.0008,-68.9421,0.1394,344.4889,0.0020,343.5521,0.0018,16.5744,0.0564,16.3447,0.0019,4.1237,0.0100,0.8048,0.0008,-68.9421,0.1394,344.4889,0.0020,343.5521,0.0018,15.9484,0.0469,16.0440,0.0017,4.1600,0.0087,0.8048,0.0008,-68.9421,0.1394,344.4889,0.0020,343.5521,0.0018,15.2708,0.0746,15.7849,0.0027,4.1993,0.0141,0.8048,0.0008,-68.9421,0.1394,0.0766,10.632,0.02,-1.427,0.855
91317,50,345592,2061p025,2988,SER,206.1128848120168,2.445100239745728,0.024945768,1.6006713,1.3954878,1.0577298,1.3662128,1.5516965,83778.875,17.707506,16.885214,16.510319,16.239088,16.3591,16.77314,15.613631,14.637237,0.8222923,0.3748951,0.6461258,0.2712307,50,50,2988,0.631354559212556,343.8875,0.0057,344.4220,0.0036,12.7055,0.0293,17.6589,0.0020,1.1995,0.0051,0.5202,0.0006,-76.3835,0.0659,343.8875,0.0057,344.4220,0.0036,12.2324,0.019,16.8510,0.0014,1.4073,0.0032,0.5202,0.0006,-76.3835,0.0659,343.8875,0.0057,344.4220,0.0036,11.781,0.0227,16.5079,0.0014,1.6056,0.0039,0.5202,0.0006,-76.3835,0.0659,343.8875,0.0057,344.4220,0.0036,11.2923,0.0372,16.2641,0.0024,1.8202,0.0065,0.5202,0.0006,-76.3835,0.0659,0.0793,10.56,0.032,-0.071,0.137
66510,51,315258,1826m027,6112,SER,182.7093973127577,-2.787028001864359,0.027813785,1.4772768,1.7232556,1.3886334,1.5678573,1.944932,87602.85,17.81593,16.933016,16.52185,16.26226,16.327858,16.675238,14.584455,11.107121,0.8829136,0.41116524,0.6707554,0.25959015,51,51,6112,0.293167771363351,572.4245,0.0034,573.1665,0.0027,13.1677,0.0276,17.7590,0.0019,1.1714,0.0039,0.7654,0.0005,-81.5938,0.0987,572.4245,0.0034,573.1665,0.0027,12.9113,0.0164,16.9483,0.0010,1.4351,0.0021,0.7654,0.0005,-81.5938,0.0987,572.4245,0.0034,573.1665,0.0027,12.6666,0.0167,16.5290,0.0009,1.6867,0.0023,0.7654,0.0005,-81.5938,0.0987,572.4245,0.0034,573.1665,0.0027,12.4017,0.0285,16.3334,0.0017,1.9590,0.0041,0.7654,0.0005,-81.5938,0.0987,0.1321,11.079,0.048,0.704,0.135
236254,52,493640,1337p295,4461,SER,133.8017671242023,29.50177462620954,0.025651257,1.8722534,1.494744,1.4012024,1.3106915,6.0,45657.996,16.992615,16.105421,15.715913,15.433668,15.680153,16.181923,15.696047,13.832672,0.8871937,0.38950825,0.6717529,0.28224468,52,52,4461,1.88986061530596,115.3004,0.0026,115.1450,0.0024,91.3019,2.3864,16.0131,0.0125,8.7741,0.0814,0.7042,0.0011,85.5462,0.1288,115.3004,0.0026,115.1450,0.0024,81.8557,1.9029,15.2949,0.0102,*10.2740*,*0.0704*,0.7042,0.0011,85.5462,0.1288,115.3004,0.0026,115.1450,0.0024,72.8426,1.6676,15.0318,0.0090,*11.7052*,*0.0804*,0.7042,0.0011,85.5462,0.1288,115.3004,0.0026,115.1450,0.0024,63.0859,1.7678,14.9119,0.0107,*13.2544*,*0.1074*,0.7042,0.0011,85.5462,0.1288,0.0823,10.988,0.02,0.175,0.081
314425,53,384404,2375p092,826,SER,237.4949635224589,9.278628514673043,0.045718778,1.5984392,1.4769205,1.8633078,1.1686082,1.9640217,174251.98,16.119484,15.627195,15.38449,15.2718,15.756804,16.224085,14.320465,13.435538,0.4922886,0.24270535,0.35539532,0.11268997,53,53,826,0.618170971050304,344.1453,0.0042,344.2730,0.0052,29.4993,0.0431,16.1268,0.0011,1.6952,0.0026,0.7731,0.0005,-15.9836,0.0875,344.1453,0.0042,344.2730,0.0052,29.5002,0.0308,15.6373,0.0008,1.8531,0.0018,0.7731,0.0005,-15.9836,0.0875,344.1453,0.0042,344.2730,0.0052,29.5011,0.0489,15.4686,0.0015,2.0038,0.0028,0.7731,0.0005,-15.9836,0.0875,344.1453,0.0042,344.2730,0.0052,29.5020,0.0806,15.3126,0.0020,2.1668,0.0047,0.7731,0.0005,-15.9836,0.0875,0.039,9.852,0.058,0.058,0.066
454970,54,409765,2230p137,5191,DUP,222.951557404633,13.80261250977718,0.029838886,1.304621,1.1047463,0.0,1.0718517,0.0,0.0,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,,,,,54,54,5191,0.447092075183184,343.6834,0.0016,343.9817,0.0019,19.6828,0.2182,16.8786,0.0050,7.1834,0.0444,0.7977,0.0013,42.3498,0.203,343.6834,0.0016,343.9817,0.0019,18.0519,0.138,16.0205,0.0036,7.1262,0.0294,0.7977,0.0013,42.3498,0.203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.6834,0.0016,343.9817,0.0019,14.8112,0.1689,15.4660,0.0050,7.0126,0.0419,0.7977,0.0013,42.3498,0.203,0.0742,10.685,0.031,-1.528,0.723
113492,55,346886,1696p027,85,REX,169.5015194258552,2.666823917542815,0.048384987,1.608456,1.562129,1.0554432,1.3802568,1.0,0.0,17.903538,17.213758,16.863308,16.685823,16.807804,17.130182,15.148865,13.77742,0.6897793,0.35045052,0.527935,0.17748451,55,55,85,0.489294493182466,343.7282,0.0046,343.8581,0.0051,11.7627,0.0154,17.8192,0.0012,0.9821,0.0022,0.8811,0.0006,7.6811,0.2686,343.7282,0.0046,343.8581,0.0051,11.4857,0.011,17.1482,0.0010,1.1352,0.0016,0.8811,0.0006,7.6811,0.2686,343.7282,0.0046,343.8581,0.0051,11.2215,0.0159,16.8058,0.0014,1.2812,0.0024,0.8811,0.0006,7.6811,0.2686,343.7282,0.0046,343.8581,0.0051,10.9354,0.0257,16.6557,0.0020,1.4392,0.0040,0.8811,0.0006,7.6811,0.2686,0.1509,10.856,0.058,0.989,0.094
439158,56,465514,1913p240,2628,SER,191.3263034031071,24.04119317211639,0.0183083,1.4490864,1.2833027,1.5607171,1.3954614,0.9580187,39173.727,18.278961,17.653616,17.307034,17.133509,16.974298,17.240276,15.440927,13.816815,0.62534523,0.3465824,0.52010727,0.17352486,56,56,2628,0.402795786040379,573.3956,0.0065,572.6418,0.0033,9.9639,0.0136,18.2310,0.0014,0.6376,0.0035,0.3671,0.0004,-84.4717,0.0452,573.3956,0.0065,572.6418,0.0033,9.4573,0.0089,17.6493,0.0012,0.8410,0.0021,0.3671,0.0004,-84.4717,0.0452,573.3956,0.0065,572.6418,0.0033,8.9739,0.0112,17.3191,0.0013,1.0351,0.0033,0.3671,0.0004,-84.4717,0.0452,573.3956,0.0065,572.6418,0.0033,8.4507,0.0183,17.1743,0.0017,1.2452,0.0059,0.3671,0.0004,-84.4717,0.0452,0.1067,10.343,0.044,0.372,0.112
379507,57,496256,1654p300,5398,DUP,165.4509627612827,29.95351114136128,0.017590936,1.7248901,1.7370322,1.2293829,1.2720755,0.0,0.0,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,,,,,57,57,5398,0.503815182985875,343.5149,0.0013,344.0521,0.0011,22.2258,0.1296,16.7767,0.0029,5.2964,0.0217,0.5943,0.0006,57.4029,0.0514,343.5149,0.0013,344.0521,0.0011,20.2688,0.0826,16.0060,0.0020,5.8246,0.0142,0.5943,0.0006,57.4029,0.0514,343.5149,0.0013,344.0521,0.0011,18.4015,0.0841,15.7172,0.0021,6.3286,0.0171,0.5943,0.0006,57.4029,0.0514,343.5149,0.0013,344.0521,0.0011,16.3802,0.1346,15.5431,0.0038,6.8741,0.0278,0.5943,0.0006,57.4029,0.0514,0.0512,10.412,0.016,-0.487,0.073
136465,58,359867,1798p050,3521,SER,179.9008231769463,5.114230916817241,0.018287871,1.3547856,1.1712519,0.9936048,1.0791103,1.2995666,108390.72,17.474188,17.060743,16.88772,16.786566,17.214937,17.734596,15.689397,,0.41344452,0.17302322,0.27417755,0.10115433,58,58,3521,0.495478312451234,572.1831,0.0062,573.3067,0.0093,11.3683,0.0307,17.4896,0.0022,1.1590,0.0049,0.6201,0.0009,-23.8434,0.1368,572.1831,0.0062,573.3067,0.0093,11.7157,0.0241,17.0487,0.0022,1.2335,0.0033,0.6201,0.0009,-23.8434,0.1368,572.1831,0.0062,573.3067,0.0093,12.0471,0.0362,16.8459,0.0027,1.3045,0.0046,0.6201,0.0009,-23.8434,0.1368,572.1831,0.0062,573.3067,0.0093,12.4059,0.0574,16.7279,0.0039,1.3814,0.0075,0.6201,0.0009,-23.8434,0.1368,0.0744,9.841,0.065,0.257,0.045
