Group,Gal,ID,ra,dec,type,CHI2NU,XC_g,e_XC_g,YC_g,e_YC_g,RE_g,e_RE_g,MAG_g,e_MAG_g,n_g,e_n_g,AR_g,e_AR_g,PA_g,e_PA_g,XC_r,e_XC_r,YC_r,e_YC_r,RE_r,e_RE_r,MAG_r,e_MAG_r,n_r,e_n_r,AR_r,e_AR_r,PA_r,e_PA_r,XC_i,e_XC_i,YC_i,e_YC_i,RE_i,e_RE_i,MAG_i,e_MAG_i,n_i,e_n_i,AR_i,e_AR_i,PA_i,e_PA_i,XC_z,e_XC_z,YC_z,e_YC_z,RE_z,e_RE_z,MAG_z,e_MAG_z,n_z,e_n_z,AR_z,e_AR_z,PA_z,e_PA_z,brickid,brickname,objid,ebv,flux_g,flux_r,flux_i,flux_z,psfsize_g,psfsize_r,psfsize_i,psfsize_z,sersic,sersic_ivar,shape_r,shape_r_ivar,shape_e1,shape_e1_ivar,shape_e2,shape_e2_ivar,mag_g,mag_r,mag_i,mag_z,mag_w1,mag_w2,mag_w3,mag_w4,g_r,r_i,r_z,i_z,zmemb,gmemb,FUV,NUV,m_i_corrected,m_g_corrected,m_r_corrected,m_z_corrected,FUV_corrected,NUV_corrected
231,1,702,36.80908807486127,-3.877155094496457,REX,4.06876599662253,876.866,0.002,821.9007,0.0021,7.5884,0.0065,17.358,0.0008,0.9927,0.0014,0.9830,0.0004,2.5409,1.0031,876.866,0.002,821.9007,0.0021,7.3862,0.0044,16.6996,0.0005,0.9779,0.0009,0.9830,0.0004,2.5409,1.0031,876.866,0.002,821.9007,0.0021,7.1933,0.0044,16.426,0.0006,0.9639,0.0009,0.9830,0.0004,2.5409,1.0031,876.866,0.002,821.9007,0.0021,6.9845,0.0068,16.2536,0.0008,0.9486,0.0014,0.9830,0.0004,2.5409,1.0031,307483,0369m040,702,0.030540712,107.60378,198.77658,258.08624,311.33105,1.2439584,1.1203699,0.99965394,1.0221313,1.0,0.0,1.6334294,16135081.0,0.0,0.0,0.0,0.0,17.420431,16.754087,16.470589,16.266943,16.65945,17.156189,16.011663,14.474012,0.6663437,0.28349876,0.48714447,0.2036457,0.043634,,19.8647,19.27,16.485915590503854,17.497649085583912,16.794459223180333,16.276055485301473,19.847877920094195,19.273036931255106
231,3,1642,36.82336604048824,-3.893285465258693,EXP,4.06876599662253,624.7037,0.2241,648.1995,0.1966,1.6398,16.8759,19.4324,320.7943,0.099,3.6405,0.8337,0.0570,-27.037,13.718,624.7037,0.2241,648.1995,0.1966,16.3666,21.4138,22.9174,0.8938,4.339,4.5284,0.8337,0.0570,-27.037,13.718,624.7037,0.2241,648.1995,0.1966,30.418,39.8976,20.8972,0.8193,8.3846,6.9761,0.8337,0.0570,-27.037,13.718,624.7037,0.2241,648.1995,0.1966,45.6287,62.3175,19.6118,0.7526,nan,nan,0.8337,0.0570,-27.037,13.718,307483,0369m040,1642,0.029954087,1.034906,1.3264954,1.5714747,1.5817318,1.2366583,1.1203699,1.0020769,1.0289108,1.0,0.0,2.175441,1628.6365,-0.25710043,9645.261,0.5741695,13653.448,22.462748,22.193235,22.009232,22.002169,19.408699,20.944885,16.103338,,0.26951218,0.18400383,0.19106674,0.007062912,0.043634,,20.1863,19.4083,21.95845331922843,22.454956632941343,22.224994604364497,21.994629750958204,20.175820894232455,19.645179977887345
231,5,2720,36.83891221791691,-3.900580587242132,REX,4.06876599662253,467.8955,0.008,500.0006,0.0079,2.8274,0.0133,20.5588,0.0048,0.6845,0.0058,0.9860,0.0032,-88.8149,10.6685,467.8955,0.008,500.0006,0.0079,2.8116,0.0103,20.4366,0.0044,0.706,0.0042,0.9860,0.0032,-88.8149,10.6685,467.8955,0.008,500.0006,0.0079,2.7966,0.0161,20.4258,0.0077,0.7266,0.0071,0.9860,0.0032,-88.8149,10.6685,467.8955,0.008,500.0006,0.0079,2.7804,0.0259,20.4219,0.0114,0.7488,0.0118,0.9860,0.0032,-88.8149,10.6685,307483,0369m040,2720,0.029404823,6.369582,6.6917224,6.2908444,6.477929,1.2365853,1.1278375,0.99352235,1.0290774,1.0,0.0,0.35759026,1357311.4,0.0,0.0,0.0,0.0,20.489723,20.436155,20.503227,20.471409,20.258265,20.51747,,14.425613,0.053567886,-0.067071915,-0.035253525,0.03181839,0.043634,,20.2318,21.2407,20.383952406307685,20.459370411218742,20.476699672497464,20.467967876513338,20.195406944111138,21.26627245514429
231,2,15174,36.82013492483152,-3.864417335141995,DUP,4.06876599662253,725.3469,0.0009,996.9347,0.0012,14.3726,0.017,16.7121,0.0009,2.2422,0.0022,0.8304,0.0003,12.6177,0.0707,725.3469,0.0009,996.9347,0.0012,13.0776,0.0102,15.8845,0.0005,2.1947,0.0013,0.8304,0.0003,12.6177,0.0707,725.3469,0.0009,996.9347,0.0012,11.8419,0.0077,15.5612,0.0005,2.1494,0.0011,0.8304,0.0003,12.6177,0.0707,725.3469,0.0009,996.9347,0.0012,10.5043,0.0126,15.3751,0.0008,2.1003,0.0018,0.8304,0.0003,12.6177,0.0707,308921,0369m037,15174,0.030501029,0.0,0.0,0.0,0.0,1.2496992,1.122918,1.0155537,1.0359771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.043634,,19.546,19.6703,nan,nan,nan,nan,19.510950675449454,nan
232,3,9503,43.79096607831062,-21.5938901554406,DUP,0.888186731997257,650.366,0.0008,696.8412,0.0006,39.5564,0.0396,15.2757,0.0007,2.9274,0.0025,0.5924,0.0001,67.1546,0.0128,650.366,0.0008,696.8412,0.0006,38.1443,0.0235,14.4368,0.0004,3.7395,0.0014,0.5924,0.0001,67.1546,0.0128,650.366,0.0008,696.8412,0.0006,36.7969,0.0304,14.0885,0.0005,4.5143,0.0022,0.5924,0.0001,67.1546,0.0128,650.366,0.0008,696.8412,0.0006,35.3384,0.053,13.8628,0.0008,5.3531,0.0039,0.5924,0.0001,67.1546,0.0128,209495,0438m215,9503,0.02865003,0.0,0.0,0.0,0.0,1.3441432,1.2319058,1.1491364,1.25923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.027396,,19.0176,18.003,nan,nan,nan,nan,19.01267471199189,nan
232,2,9501,43.77887259795508,-21.58580193488424,DUP,0.888186731997257,804.6892,0.0011,807.858,0.0013,8.7588,0.0492,17.0222,0.0062,1.6274,0.0075,0.8496,0.0003,-17.1198,0.0913,804.6892,0.0011,807.858,0.0013,9.5625,0.0336,16.0347,0.0037,1.9687,0.0051,0.8496,0.0003,-17.1198,0.0913,804.6892,0.0011,807.858,0.0013,10.3294,0.039,15.5643,0.0036,2.2943,0.0055,0.8496,0.0003,-17.1198,0.0913,804.6892,0.0011,807.858,0.0013,11.1595,0.0612,15.2545,0.0047,2.6468,0.0084,0.8496,0.0003,-17.1198,0.0913,209495,0438m215,9501,0.028945921,0.0,0.0,0.0,0.0,1.3404429,1.2583055,1.1302133,1.257031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.027396,,18.1335,17.6811,nan,nan,nan,nan,18.11723522065085,nan
232,1,1328,43.76156315858119,-21.58691501027293,SER,0.888186731997257,1025.82,0.0076,792.9564,0.0129,28.2912,0.0461,17.8245,0.0015,0.9328,0.0034,0.1293,0.0002,30.693,0.0128,1025.82,0.0076,792.9564,0.0129,26.9394,0.0272,17.4327,0.0011,1.0699,0.0017,0.1293,0.0002,30.693,0.0128,1025.82,0.0076,792.9564,0.0129,25.6497,0.0423,17.3241,0.0015,1.2007,0.0031,0.1293,0.0002,30.693,0.0128,1025.82,0.0076,792.9564,0.0129,24.2535,0.0744,17.2544,0.0027,1.3424,0.0057,0.1293,0.0002,30.693,0.0128,209495,0438m215,1328,0.02904442,73.132576,102.69876,124.23644,130.57376,1.3404429,1.2583055,1.1506196,1.257031,1.0779483,137265.98,6.99885,1933888.4,0.37976456,13398338.0,0.67836785,18948970.0,17.839724,17.471087,17.264378,17.21036,17.832504,18.567783,17.203945,,0.36863708,0.20670891,0.26072693,0.05401802,0.027396,,19.2833,19.032,17.250913247056225,17.846390349960828,17.497350219539875,17.211127734922062,19.263924426446568,19.04210334198545
232,4,2653,43.80156729302401,-21.59807925415954,EXP,0.888186731997257,802.8574,0.0133,810.2286,0.0184,36.1803,0.051,16.4012,0.0037,0.5515,0.0018,0.8229,0.0004,-1.717,0.1401,802.8574,0.0133,810.2286,0.0184,36.4019,0.0356,16.1282,0.0034,0.5017,0.0014,0.8229,0.0004,-1.717,0.1401,802.8574,0.0133,810.2286,0.0184,36.6135,0.0384,16.0985,0.0051,0.4541,0.0019,0.8229,0.0004,-1.717,0.1401,802.8574,0.0133,810.2286,0.0184,36.8424,0.0577,16.1743,0.0087,0.4026,0.003,0.8229,0.0004,-1.717,0.1401,209495,0438m215,2653,0.028398648,0.38427803,0.5750988,0.42811078,0.55010223,1.3493958,1.2319058,1.173852,1.2278227,1.0,0.0,0.768868,549.7277,0.048200242,193.51862,0.5023594,201.61145,23.538385,23.100643,23.42111,23.148891,,,,,0.43774223,-0.320467,-0.04824829,0.2722187,0.027396,,18.2067,18.0708,23.36206003969071,23.555815340317288,23.127230620523115,23.147468759595142,18.1857794340978,18.35357755636026
232,5,2842,43.80748224944171,-21.60794332387216,SER,0.888186731997257,439.42,0.0156,503.4389,0.0117,17.5104,0.0454,18.1926,0.0025,0.8291,0.0034,0.7213,0.0010,77.6992,0.1917,439.42,0.0156,503.4389,0.0117,17.0119,0.0302,17.8257,0.0019,0.925,0.0022,0.7213,0.0010,77.6992,0.1917,439.42,0.0156,503.4389,0.0117,16.5363,0.0495,17.733,0.003,1.0165,0.0041,0.7213,0.0010,77.6992,0.1917,439.42,0.0156,503.4389,0.0117,16.0215,0.0838,17.685,0.0054,1.1156,0.007,0.7213,0.0010,77.6992,0.1917,209495,0438m215,2842,0.028213501,50.703365,72.65904,81.61631,88.532845,1.3410649,1.2278109,1.1299543,1.1690354,0.9454327,120373.16,4.393132,60642.754,-0.132789,1551387.1,0.080098644,1057327.1,18.237408,17.846775,17.720558,17.632238,18.408962,19.543604,16.955381,,0.39063263,0.12621689,0.21453667,0.08831978,0.027396,,19.643,19.1275,17.701506768683377,18.247518310564754,17.873105711247995,17.63269526145338,19.627817914481838,19.141264817945803
235,4,10060,66.75788923904496,-49.1245573541696,DUP,2.02397369168898,535.3642,0.0012,617.0504,0.0014,27.9568,0.0766,15.7577,0.0014,4.9827,0.0093,0.6726,0.0003,10.1233,0.0391,535.3642,0.0012,617.0504,0.0014,25.6698,0.0494,14.9043,0.001,4.9662,0.006,0.6726,0.0003,10.1233,0.0391,535.3642,0.0012,617.0504,0.0014,23.4878,0.0441,14.5619,0.001,4.9504,0.0058,0.6726,0.0003,10.1233,0.0391,535.3642,0.0012,617.0504,0.0014,21.1257,0.0667,14.3542,0.0016,4.9333,0.009,0.6726,0.0003,10.1233,0.0391,81279,0666m490,10060,0.019797854,0.0,0.0,0.0,0.0,1.3465796,1.3330152,1.1572496,1.1130242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.05828,,18.7048,18.807,nan,nan,nan,nan,18.66238526420868,nan
235,5,8148,66.77262982968402,-49.11473712347369,SER,2.02397369168898,407.1009,0.0016,749.3088,0.0008,14.3443,0.009,15.5293,0.0004,2.0111,0.0016,0.4783,0.0001,77.02,0.013,407.1009,0.0016,749.3088,0.0008,14.4464,0.0055,14.872,0.0003,1.9171,0.0009,0.4783,0.0001,77.02,0.013,407.1009,0.0016,749.3088,0.0008,14.5437,0.0066,14.678,0.0004,1.8274,0.0009,0.4783,0.0001,77.02,0.013,407.1009,0.0016,749.3088,0.0008,14.6492,0.0112,14.4511,0.0005,1.7303,0.0015,0.4783,0.0001,77.02,0.013,81279,0666m490,8148,0.019724023,513.7137,972.5458,1294.2363,1543.8142,1.32893,1.3389413,1.1431184,1.1153045,0.9369088,6193375.0,5.142897,9521085.0,-0.27979824,122766440.0,0.21880153,120366144.0,15.723197,15.030225,14.719966,14.528512,14.943882,15.4426,13.423775,,0.6929722,0.31025887,0.5017128,0.19145393,0.05828,,17.6725,17.0204,14.736262831335477,15.830835806458458,15.079232222071958,14.536370562131793,17.658952149823893,17.01595159552996
235,1,6575,66.71578600950266,-49.11614529629508,REX,2.02397369168898,913.7439,0.0042,732.6036,0.0045,11.1824,0.0154,16.9969,0.0012,1.0916,0.0024,0.9483,0.0007,5.4123,0.5946,913.7439,0.0042,732.6036,0.0045,11.0889,0.0101,16.6266,0.0008,1.2309,0.0015,0.9483,0.0007,5.4123,0.5946,913.7439,0.0042,732.6036,0.0045,10.9997,0.0168,16.476,0.0014,1.3639,0.0026,0.9483,0.0007,5.4123,0.5946,913.7439,0.0042,732.6036,0.0045,10.9031,0.0286,16.3962,0.0022,1.5078,0.0045,0.9483,0.0007,5.4123,0.5946,81279,0666m490,6575,0.02021754,147.3691,208.92911,250.81734,259.7341,1.3261907,1.3363465,1.1395792,1.1149026,1.0,0.0,2.6555638,1208268.8,0.0,0.0,0.0,0.0,17.078983,16.700003,16.501606,16.463678,16.765846,17.158281,14.911572,13.767239,0.37898064,0.19839668,0.23632431,0.037927628,0.05828,,18.5235,18.163,16.447120258744636,17.097036902836557,16.732177579160552,16.45058755637045,18.496641735439415,18.166204262568645
235,2,6922,66.72834628857257,-49.1176649251292,SER,2.02397369168898,801.1431,0.0159,711.9068,0.0123,13.1183,0.1179,18.6302,0.0068,1.8101,0.019,0.6933,0.0023,-86.7231,0.3817,801.1431,0.0159,711.9068,0.0123,12.6553,0.0697,18.3628,0.0044,1.8449,0.0112,0.6933,0.0023,-86.7231,0.3817,801.1431,0.0159,711.9068,0.0123,12.2135,0.116,18.2575,0.008,1.8781,0.0194,0.6933,0.0023,-86.7231,0.3817,801.1431,0.0159,711.9068,0.0123,11.7353,0.2042,18.244,0.0138,1.914,0.0343,0.6933,0.0023,-86.7231,0.3817,81279,0666m490,6922,0.02005361,44.72741,58.99403,66.01034,69.27231,1.3261907,1.3363465,1.1395792,1.1149026,3.0436401,15404.387,5.23879,15299.074,-0.16168307,672007.8,0.016467517,298044.28,18.373566,18.072979,17.95097,17.898602,,,,,0.3005867,0.12200928,0.17437744,0.052368164,0.05828,,19.9712,19.6633,17.866651914361256,18.372351554578156,18.10337755581221,17.882789599020928,19.942191522743133,19.663903786635455
235,3,10927,66.73140597687143,-49.12506145178234,SER,2.02397369168898,773.578,0.003,610.4316,0.0024,12.5096,0.0367,16.9043,0.0018,2.8768,0.0081,0.6732,0.0007,-66.2668,0.0913,773.578,0.003,610.4316,0.0024,13.5065,0.0253,16.5169,0.0012,3.0526,0.0051,0.6732,0.0007,-66.2668,0.0913,773.578,0.003,610.4316,0.0024,14.4576,0.0453,16.3004,0.002,3.2204,0.0075,0.6732,0.0007,-66.2668,0.0913,773.578,0.003,610.4316,0.0024,15.4873,0.0767,16.1452,0.0029,3.402,0.0129,0.6732,0.0007,-66.2668,0.0913,80334,0665m492,10927,0.020014493,228.24928,316.00607,363.7375,401.984,1.3317205,1.3388722,1.1374329,1.1144613,5.042731,88435.15,6.4692926,432469.25,-0.1402565,6295912.0,-0.15379098,6714699.5,16.603977,16.250761,16.09803,15.989478,16.49382,16.894287,15.411119,13.404518,0.35321617,0.15273094,0.26128292,0.10855198,0.05828,,18.8249,18.3212,16.02985654817388,16.615279494803595,16.28215593533006,15.976367476069791,18.80430512722901,18.316326460171545
237,5,14014,71.57139410468248,-62.40412860209302,SER,2.33449325835263,287.295,0.0032,688.5341,0.0014,24.8367,0.0086,15.1469,0.0004,0.8216,0.0008,0.3528,0.0001,67.4603,0.0072,287.295,0.0032,688.5341,0.0014,23.7657,0.006,14.3529,0.0002,0.8853,0.0005,0.3528,0.0001,67.4603,0.0072,287.295,0.0032,688.5341,0.0014,22.7439,0.0061,14.0523,0.0004,0.9461,0.0006,0.3528,0.0001,67.4603,0.0072,287.295,0.0032,688.5341,0.0014,21.6378,0.009,13.7523,0.0003,1.0119,0.0009,0.3528,0.0001,67.4603,0.0072,37518,0714m625,14014,0.035407055,879.19196,1874.9207,2688.9167,3403.1843,1.3628993,1.3443733,1.3965087,1.2741942,1.1519113,8171482.0,6.331913,8893373.0,-0.3078964,195772340.0,0.31833422,214326460.0,15.139791,14.317543,13.926057,13.670286,13.416965,13.690291,10.933707,9.946605,0.8222475,0.39148617,0.64725685,0.25577068,0.026321,,18.4859,17.7081,13.952517870176772,15.186417481826828,14.343656347585881,13.683061796039253,18.475922094647487,17.725894298103107
237,4,13527,71.5550729964343,-62.39761875646517,SER,2.33449325835263,388.8198,0.0044,777.5335,0.0025,19.2479,0.0072,15.7031,0.0004,0.6158,0.0008,0.5369,0.0001,-69.6466,0.0194,388.8198,0.0044,777.5335,0.0025,19.5819,0.0047,14.9906,0.0003,0.6966,0.0005,0.5369,0.0001,-69.6466,0.0194,388.8198,0.0044,777.5335,0.0025,19.9006,0.0065,14.7056,0.0006,0.7736,0.0007,0.5369,0.0001,-69.6466,0.0194,388.8198,0.0044,777.5335,0.0025,20.2457,0.0108,14.4426,0.0005,0.8571,0.0011,0.5369,0.0001,-69.6466,0.0194,37518,0714m625,13527,0.03532291,784.43317,1492.8324,1941.4926,2444.938,1.3150904,1.2287037,1.081104,1.2347215,1.2319026,5525965.5,8.765126,2943603.8,-0.32962853,119048830.0,-0.233127,103110464.0,15.26361,14.564972,14.27966,14.02933,15.248897,15.504701,12.417463,13.451592,0.69863796,0.2853117,0.5356417,0.25032997,0.026321,,18.6988,17.9294,14.297651576724217,15.309107500162288,14.59223271114082,14.039741251883699,18.688656255935275,17.94666593434266
237,1,10388,71.45481386898662,-62.41776569133625,SER,2.33449325835263,1018.7721,0.0026,505.3304,0.0022,5.1886,0.0197,17.767,0.0023,4.3542,0.0378,0.5604,0.0019,67.1638,0.1563,1018.7721,0.0026,505.3304,0.0022,3.4933,0.0131,17.1543,0.002,6.143,0.0491,0.5604,0.0019,67.1638,0.1563,1018.7721,0.0026,505.3304,0.0022,1.8757,0.0069,16.7037,0.0024,7.8499,0.0869,0.5604,0.0019,67.1638,0.1563,1018.7721,0.0026,505.3304,0.0022,nan,nan,16.7937,0.0025,9.6975,0.1333,0.5604,0.0019,67.1638,0.1563,37518,0714m625,10388,0.034477323,37.260334,45.794296,45.470253,49.930927,1.4359424,1.3004652,1.4280672,1.2034999,0.7092912,65403.645,1.8353345,272535.38,0.31150934,1308188.8,0.10728548,849481.75,18.571882,18.347971,18.355682,18.254076,19.110798,19.493227,17.644073,14.365311,0.22391129,-0.0077114105,0.09389496,0.10160637,0.026321,,19.5052,19.4813,18.30880335626902,18.55734571058992,18.37449927681366,18.252787430403163,19.483719555638277,19.497239694827275
237,3,11775,71.50284145323981,-62.40237746487297,SER,2.33449325835263,724.166,0.0073,711.4043,0.0025,18.8392,0.0229,17.0495,0.0011,0.9041,0.0025,0.2314,0.0002,-88.7803,0.0177,724.166,0.0073,711.4043,0.0025,17.7098,0.0148,16.3066,0.0008,1.1042,0.0016,0.2314,0.0002,-88.7803,0.0177,724.166,0.0073,711.4043,0.0025,16.6322,0.0181,16.0667,0.0011,1.295,0.0024,0.2314,0.0002,-88.7803,0.0177,724.166,0.0073,711.4043,0.0025,15.4657,0.0299,15.8013,0.0013,1.5016,0.004,0.2314,0.0002,-88.7803,0.0177,37518,0714m625,11775,0.034941804,148.00253,301.8117,417.2152,514.3152,1.3506857,1.1295563,1.1757637,1.2347215,1.4458703,429111.75,4.740155,3327138.8,-0.6232539,27965600.0,-0.036028907,20625116.0,17.074327,16.30066,15.9491,15.721927,15.644939,16.04385,13.82218,14.126431,0.7736683,0.35155964,0.5787325,0.22717285,0.026321,,19.6861,19.2556,15.973251118616988,17.12186462297933,16.327475285619915,15.733750325973016,19.66995585773225,19.266277530055685
241,5,3708,142.0325901872984,26.49247322565904,SER,0.467882007109594,504.6726,0.0032,499.7902,0.0039,12.3355,0.0086,16.6752,0.0009,0.7074,0.0014,0.7994,0.0004,-24.245,0.0862,504.6726,0.0032,499.7902,0.0039,12.2411,0.006,16.1923,0.0007,0.7944,0.0008,0.7994,0.0004,-24.245,0.0862,504.6726,0.0032,499.7902,0.0039,12.151,0.011,16.0537,0.0013,0.8774,0.0017,0.7994,0.0004,-24.245,0.0862,504.6726,0.0032,499.7902,0.0039,12.0535,0.0187,16.6597,0.0639,0.9672,0.0031,0.7994,0.0004,-24.245,0.0862,478383,1419p265,3708,0.024994647,213.53972,332.57376,376.54724,432.5731,1.8075838,1.5678021,1.5773997,1.3312249,0.90047544,517965.97,3.196341,847159.44,0.07053246,7369754.5,-0.09331513,8387331.5,16.676304,16.19528,16.060452,15.909851,16.227957,16.646694,14.266006,12.980616,0.4810238,0.13482857,0.285429,0.15060043,0.042866,,18.4314,17.9675,16.0347161177631,16.714424719847784,16.229892340321886,15.90839412896587,18.410560186968244,17.972204862441007
241,3,3301,142.0104928324367,26.5160031019195,SER,0.467882007109594,775.5758,0.0048,825.1686,0.0164,35.1681,0.0514,17.1581,0.0016,0.7818,0.0026,0.1349,0.0001,16.1028,0.0101,775.5758,0.0048,825.1686,0.0164,33.3904,0.031,16.7296,0.0012,0.8608,0.0013,0.1349,0.0001,16.1028,0.0101,775.5758,0.0048,825.1686,0.0164,31.6943,0.0513,16.5855,0.002,0.9362,0.0026,0.1349,0.0001,16.1028,0.0101,775.5758,0.0048,825.1686,0.0164,29.8582,0.0896,17.0062,0.0726,1.0178,0.0048,0.1349,0.0001,16.1028,0.0101,478383,1419p265,3301,0.024465475,136.22693,209.20381,262.27216,292.00125,1.6766233,1.498801,1.4208124,1.3318228,0.95498854,197191.14,9.110301,178647.06,0.6507078,15373479.0,0.40414327,11589738.0,17.164343,16.698576,16.45312,16.336538,16.649296,17.140787,15.433388,16.335724,0.4657669,0.2454567,0.36203766,0.11658096,0.042229,,19.2271,18.8951,16.441077870893203,17.1985090401938,16.73258696190794,16.336884515699822,19.202692065383594,18.89757076972236
241,1,3262,142.008353507385,26.51216933579245,SER,0.467882007109594,802.2517,0.0048,771.2455,0.0067,10.7376,0.0179,17.975,0.0023,0.6865,0.0032,0.6919,0.0006,7.3654,0.1172,802.2517,0.0048,771.2455,0.0067,10.2447,0.0104,17.3728,0.0016,0.8888,0.0016,0.6919,0.0006,7.3654,0.1172,802.2517,0.0048,771.2455,0.0067,9.7744,0.0173,17.0478,0.0024,1.0818,0.0032,0.6919,0.0006,7.3654,0.1172,802.2517,0.0048,771.2455,0.0067,9.2653,0.0307,17.5075,0.0993,1.2907,0.006,0.6919,0.0006,7.3654,0.1172,478383,1419p265,3262,0.02446773,70.70061,124.77382,167.96185,202.49414,1.6766233,1.498801,1.4208124,1.3318228,1.2665493,86766.76,3.1836379,144433.75,0.20825714,2309341.8,0.07489552,1231696.4,17.876442,17.259691,16.936974,16.733969,17.067486,17.541689,15.794388,,0.6167507,0.32271767,0.5257225,0.20300484,0.042866,,19.3812,18.9387,16.951449031793334,17.943535246692356,17.29826396680991,16.742872037630473,19.359724490796786,18.944521522421027
241,4,3579,142.0258532476654,26.49376774981699,SER,0.467882007109594,587.2282,0.0095,518.2861,0.0069,10.9289,0.06,18.6108,0.0043,1.7258,0.014,0.2904,0.0010,-54.3255,0.0779,587.2282,0.0095,518.2861,0.0069,10.921,0.0366,18.2334,0.0032,1.6376,0.0079,0.2904,0.0010,-54.3255,0.0779,587.2282,0.0095,518.2861,0.0069,10.9135,0.0726,18.1233,0.0065,1.5535,0.0156,0.2904,0.0010,-54.3255,0.0779,587.2282,0.0095,518.2861,0.0069,10.9053,0.1275,18.7778,0.1853,1.4624,0.0279,0.2904,0.0010,-54.3255,0.0779,478383,1419p265,3579,0.024885865,34.34094,48.269867,53.690536,58.974495,1.8075838,1.5678021,1.5773997,1.3613659,1.6223148,5483.3,2.7396667,31901.816,-0.18580098,274997.2,-0.5452541,372600.97,18.66047,18.29081,18.175255,18.07334,18.780699,19.456936,17.774895,,0.36965942,0.11555481,0.21747017,0.10191536,0.042866,,20.2039,20.2237,18.130537685698418,18.673188853730984,18.3229845500321,18.067978033915743,20.17114054721845,20.22695696778323
243,2,2613,146.8749693372368,30.38880616977882,EXP,0.419125438394585,757.4865,0.0158,480.2267,0.0181,23.5124,0.0478,17.4975,0.0018,0.767,0.0027,0.6038,0.0008,40.6547,0.1237,757.4865,0.0158,480.2267,0.0181,22.8068,0.0619,17.2595,0.0028,0.876,0.0035,0.6038,0.0008,40.6547,0.1237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,757.4865,0.0158,480.2267,0.0181,21.4048,0.1781,17.1845,0.0081,1.0925,0.0107,0.6038,0.0008,40.6547,0.1237,498685,1468p305,2613,0.019046124,90.52302,116.74607,0.0,133.35687,2.2803729,1.4911216,0.0,0.9881613,1.0,0.0,6.5348053,12083.639,-0.0003483009,320329.66,0.34936595,789124.94,17.608103,17.331894,,17.187462,18.254835,18.824686,16.413727,12.778004,0.27620888,,0.14443207,,0.016952,,18.3935,18.2981,nan,17.60109888429882,17.350980281345663,17.188396253816627,18.379614046872952,18.31289819965071
243,3,2762,146.8826141204588,30.39818456029343,SER,0.419125438394585,668.8932,0.0055,608.0704,0.014,37.5708,0.0307,16.4676,0.0007,0.8124,0.0011,0.3645,0.0002,21.3376,0.0208,668.8932,0.0055,608.0704,0.014,36.8293,0.0333,16.1338,0.0009,0.8343,0.0011,0.3645,0.0002,21.3376,0.0208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,668.8932,0.0055,608.0704,0.014,35.356,0.0899,15.9627,0.0026,0.8777,0.0034,0.3645,0.0002,21.3376,0.0208,498685,1468p305,2762,0.018961985,240.01923,338.62927,0.0,418.08456,2.1269474,1.5608115,0.0,1.0091201,0.9850218,301039.56,9.054618,35797.016,0.27546635,4420797.5,0.30534434,4818273.5,16.549385,16.17569,,15.946839,16.786552,17.381378,,,0.37369537,,0.22885036,,0.017184,,17.7311,17.6133,nan,16.55241540239965,16.194519170314603,15.948861158429207,17.71718607119442,17.623198245167615
243,5,2943,146.8930822145775,30.41259558598308,SER,0.419125438394585,544.1808,0.0197,806.5317,0.0273,30.2237,0.0627,17.8814,0.0018,0.7235,0.0031,0.2933,0.0004,35.9072,0.0443,544.1808,0.0197,806.5317,0.0273,30.1704,0.0716,17.4215,0.0024,0.7683,0.0031,0.2933,0.0004,35.9072,0.0443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544.1808,0.0197,806.5317,0.0273,30.0645,0.1969,17.1461,0.0068,0.8573,0.0095,0.2933,0.0004,35.9072,0.0443,498685,1468p305,2943,0.018740047,70.44966,107.0352,0.0,138.56036,2.1269474,1.5608115,0.0,1.0390853,0.7347686,52392.17,7.985962,17561.506,0.16320556,751148.8,0.52725685,1613628.5,17.880302,17.426184,,17.145903,17.888596,18.502214,18.687553,16.148312,0.45411873,,0.28028107,,0.022343,,19.8463,19.7857,nan,17.895809613119688,17.449280041184654,17.1488731786047,19.82807630566382,19.792403189640456
