brickid,brickname,objid,type,ra,dec,ebv,flux_g,flux_r,flux_i,flux_z,psfsize_g,psfsize_r,psfsize_i,psfsize_z,sersic,sersic_ivar,shape_r,shape_r_ivar,shape_e1,shape_e1_ivar,shape_e2,shape_e2_ivar,mag_g,mag_r,mag_i,mag_z,mag_w1,mag_w2,mag_w3,mag_w4,g_r,r_i,r_z,i_z,_RAJ2000,_DEJ2000,Group,Gal,RAJ2000,DEJ2000,zmemb,gmemb,FUV,NUV,Simbad,Separation
419335,1728p155,8025,SER,172.9538411941126,15.40681461877469,0.03497649,123.72071,242.5169,319.36517,407.77448,1.1404147,1.2306286,1.3551198,1.1192874,1.209898,1050168.5,1.7921407,5801338.0,-0.3136651,37273892.0,-0.014440815,26438092.0,17.268894,16.538145,16.23928,15.973949,15.697842,15.951314,13.293701,12.890583,0.73074913,0.29886436,0.56419563,0.26533127,172.9541667,15.4067222,105,4,11 31 49.00,+15 24 24.2,0.06899,,20.171,19.5655,Simbad,1.1776843867369782
419335,1728p155,7533,SER,172.9413327306714,15.41778817790734,0.035166357,160.75041,240.4337,281.33563,320.21753,1.1404147,1.2306286,1.3551198,1.1192874,3.2997818,100799.66,6.141955,156639.12,0.021890424,6868569.5,0.25483847,12379695.0,16.98462,16.547512,16.376938,16.236387,17.198141,18.55576,15.352385,12.83891,0.4371071,0.17057419,0.3111248,0.14055061,172.9413333,15.4174722,105,2,11 31 45.92,+15 25 02.9,0.0,,18.4876,18.4419,Simbad,1.13752218238201
453492,1742p217,1418,SER,174.1568297133209,21.69064871524099,0.026176821,5.4210787,5.533874,4.6558256,2.6170683,1.6507758,1.2809447,1.339436,1.1832399,0.5,326.69785,1.0711938,5877.088,0.08404702,4320.246,-0.4385879,4764.883,20.664785,20.642427,20.830008,21.455462,20.270344,20.597092,16.115509,16.401028,0.02235794,-0.18758011,-0.81303406,-0.62545395,174.1568333,21.6902778,107,2,11 36 37.64,+21 41 25.0,0.06264,,18.8334,18.3545,Simbad,1.3353487673394813
453492,1742p217,1652,EXP,174.1685202200961,21.69989212707423,0.026133697,1.3719449,1.7708561,1.5649867,1.8473358,1.5951761,1.2831002,1.339436,1.1168189,1.0,0.0,1.0118489,399.03592,0.48758954,214.11154,0.55094594,185.92368,22.156658,21.879541,22.013723,21.833635,,,,,0.27711678,-0.13418198,0.045906067,0.18008804,174.1681667,21.7000556,107,3,11 36 40.36,+21 42 00.2,0.063183,,20.0876,19.3427,Simbad,1.3208322502253336
453492,1742p217,2084,SER,174.1896907042591,21.710033858281,0.026091238,620.86597,1122.3376,1508.2141,1815.4751,1.5951761,1.2831002,1.2644955,1.1168189,3.2334971,240982.33,16.807564,2142724.5,-0.0089289835,4330413.0,0.17046481,7889238.5,15.517506,14.874691,14.553843,14.352524,14.79273,15.377577,13.982758,13.558347,0.64281464,0.32084846,0.5221672,0.20131874,174.1893333,21.7097222,107,4,11 36 45.44,+21 42 35.0,0.025207,,17.9364,17.5529,Simbad,1.6394440268348285
453492,1742p217,1317,SER,174.1514731471739,21.6788836727322,0.025957033,273.24265,467.81522,599.9631,721.6756,1.6507758,1.2809447,1.339436,1.1832399,1.5329999,336579.9,3.6390383,406226.94,-0.07778461,7825998.5,-0.06045179,6505563.0,16.408628,15.824814,15.554688,15.354145,15.579728,15.917762,13.177637,,0.5838146,0.2701254,0.4706688,0.2005434,174.151875,21.6787778,107,1,11 36 36.45,+21 40 43.6,0.063601,,17.9875,17.572,Simbad,1.3973314026762664
402555,1742p125,2270,EXP,174.2546993891416,12.45710497774324,0.029116442,71.26657,137.07306,198.43504,242.8025,1.3089782,1.1179297,1.2325296,1.2291471,1.0,0.0,3.9395294,86069.79,0.5094426,3420212.5,0.27031997,2431360.0,17.867785,17.15762,16.755955,16.536867,16.019241,16.20826,13.96501,12.760354,0.710165,0.40166473,0.62075233,0.2190876,174.254875,12.4570278,108,2,11 37 01.17,+12 27 25.3,0.0,,20.0542,19.4947,Simbad,0.6769592328022318
402555,1742p125,2468,SER,174.2654179415284,12.45811032280742,0.028953504,36.458244,45.12071,56.726555,54.788414,1.3089782,1.1179297,1.2325296,1.2291471,0.8775959,20843.44,2.0611663,77633.88,0.27865064,497128.1,-0.15869187,338888.84,18.59551,18.36406,18.115534,18.153278,18.20856,18.330889,16.488573,13.649188,0.23145103,0.24852562,0.2107811,-0.037744522,174.2656667,12.4578333,108,4,11 37 03.76,+12 27 28.2,0.0,,19.6762,19.369,Simbad,1.326357906505708
402555,1742p125,2378,SER,174.2605911844514,12.45932558946077,0.029027741,87.540985,114.29417,157.0688,154.41286,1.3089782,1.1179297,1.2325296,1.2291471,2.0868292,17664.717,1.0462961,691774.94,-0.07241555,983497.44,0.15376243,1381128.6,17.644472,17.35494,17.009775,17.028292,17.169044,17.393719,14.863366,13.532191,0.2895317,0.34516525,0.3266487,-0.01851654,174.2608333,12.45925,108,3,11 37 02.60,+12 27 33.3,0.117315,,19.4283,18.712,Simbad,0.893533968286344
402555,1742p125,2113,SER,174.24678039408,12.44827886776981,0.029079406,112.24738,186.61082,247.27353,280.7723,1.3089782,1.1179297,1.2325296,1.2291471,2.4504478,39760.37,2.6657367,152114.25,0.0287875,1953608.8,0.010612178,1246904.9,17.37456,16.822659,16.517056,16.379114,16.513157,16.8395,14.188706,,0.55190086,0.30560303,0.4435444,0.13794136,174.2470833,12.44825,108,1,11 36 59.30,+12 26 53.7,0.118659,,19.5185,19.0055,Simbad,1.0698850289356028
473329,1790p255,5150,PSF,179.0770475564919,25.38753934169403,0.017831137,38.756367,48.827362,48.83674,39.00901,1.6150925,1.3569564,1.25968,1.116689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.529142,18.278341,18.278133,18.522087,17.514551,16.818687,15.699781,14.353206,0.2508011,0.000207901,-0.2437458,-0.2439537,179.0775,25.3881111,112,3,11 56 18.60,+25 23 17.2,1.03799,,19.8295,18.87,Simbad,2.530222927035228
473329,1790p255,7808,DUP,179.0866581864632,25.37512277106457,0.017546354,0.0,0.0,0.0,0.0,1.6150925,1.4009271,1.25968,1.080481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,inf,inf,inf,inf,,,,,179.08675,25.3751944,112,4,11 56 20.82,+25 22 30.7,0.015781,,17.2127,16.8351,Simbad,0.3945625492786656
473329,1790p255,4458,SER,179.0536781221025,25.37739731079984,0.017653314,9.305103,8.211678,9.524151,7.945198,1.6150925,1.3569564,1.25968,1.2542557,1.3021817,958.41516,0.9861634,45601.484,0.0056758686,30200.912,-0.32343784,47603.19,20.078197,20.21392,20.052935,20.249739,21.2584,22.756695,17.957031,14.241937,-0.13572311,0.16098595,-0.0358181,-0.19680405,179.0539167,25.3776389,112,1,11 56 12.94,+25 22 39.5,0.0,,19.8482,20.5002,Simbad,1.165587044283414
472026,1790p252,4984,SER,179.0601589568412,25.35415458397431,0.017294025,128.1106,192.44,236.26907,254.84805,1.596468,1.3490138,1.2560668,1.1146631,0.7948604,457890.03,5.771779,163969.53,-0.6510235,22586726.0,0.33242974,18139288.0,17.231037,16.78926,16.566483,16.484297,16.962975,17.513664,15.96389,15.658386,0.44177628,0.22277832,0.30496407,0.082185745,179.060875,25.3543889,112,2,11 56 14.61,+25 21 15.8,0.032261,,19.655,19.0283,Simbad,2.477485750095637
457518,1790p225,5646,SER,179.1824473723358,22.49848049142986,0.028308049,79.690475,112.94983,137.76636,145.3606,1.5840377,1.4833848,1.2529908,1.2803686,2.7222388,13363.778,3.4015932,171373.16,-0.01844059,622769.8,-0.28658855,948168.44,17.746485,17.367786,17.152142,17.093884,17.572206,17.87561,15.729706,13.320156,0.37869835,0.21564484,0.2739029,0.058258057,179.1824167,22.4986111,113,1,11 56 43.78,+22 29 55.0,0.08939,,19.8022,19.3868,Simbad,0.4811306980409017
457518,1790p225,5692,REX,179.184889270458,22.50433755604412,0.028349716,1.7516919,2.0376713,2.3988953,2.0352561,1.4925555,1.4833848,1.2529908,1.2774897,1.0,0.0,0.26124933,3256.5356,0.0,0.0,0.0,0.0,21.891356,21.727165,21.549973,21.728453,20.303368,20.341232,16.858854,,0.16419029,0.17719269,-0.0012874603,-0.17848015,179.1850417,22.5043333,113,2,11 56 44.41,+22 30 15.6,0.0,,20.2318,20.0994,Simbad,0.507191111723297
457519,1793p225,155,SER,179.1949307790319,22.4979081304064,0.028462518,46.51302,72.67527,88.42872,99.70287,1.571224,1.4826553,1.3130606,1.2748904,1.349565,18405.166,2.1778965,83447.76,0.085494556,550890.1,-0.05527606,364288.97,18.331064,17.846533,17.633516,17.503231,18.065382,18.632727,17.19628,,0.4845314,0.21301651,0.34330177,0.13028526,179.19475,22.4981389,113,4,11 56 46.74,+22 29 53.3,0.0,,20.1393,19.8345,Simbad,1.0255289275612625
457519,1793p225,106,PSF,179.192067392811,22.50270437859443,0.028432412,2.7617385,1.8116575,1.3177944,1.0217745,1.4823154,1.4826553,1.3130606,1.2769018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.397043,21.854809,22.20038,22.476612,,,,,-0.45776558,-0.34557152,-0.6218033,-0.27623177,179.1918333,22.5026111,113,3,11 56 46.04,+22 30 09.4,0.0,,19.9486,19.3713,Simbad,0.8479001217178719
448154,1844p207,3051,REX,184.4356191549969,20.74147848383586,0.026541576,69.39951,122.38355,168.16814,195.24866,1.5305717,1.4205987,1.4371877,1.2945124,1.0,0.0,2.1894667,282755.72,0.0,0.0,0.0,0.0,17.896608,17.280693,16.93564,16.77353,16.897625,17.315397,15.451755,14.517896,0.6159153,0.34505272,0.507164,0.16211128,184.436,20.7414722,117,2,12 17 44.64,+20 44 29.3,0.123136,,19.7555,19.4056,Simbad,1.282381460786579
448154,1844p207,3151,SER,184.4396815873358,20.7374576257228,0.02662453,66.87539,81.34088,115.59658,106.31478,1.5305717,1.1819984,1.4371877,1.290002,6.0,2221.3562,2.9276617,24376.938,0.4697907,487384.62,-0.097420976,316219.47,17.936834,17.724228,17.342638,17.433516,,,,,0.21260643,0.3815899,0.29071236,-0.09087753,184.44,20.7372222,117,3,12 17 45.60,+20 44 14.0,0.121928,,18.4435,17.9494,Simbad,1.3665804380899929
448154,1844p207,3247,SER,184.4438776336825,20.75444358665416,0.02634996,191.74402,404.32498,556.44653,698.3719,1.5305717,1.1819984,1.4371877,1.290002,2.1902843,147638.22,2.539746,723641.2,-0.20471656,9102419.0,-0.03905479,5564890.0,16.793196,15.983173,15.636441,15.389783,15.58434,16.05214,14.680261,12.622754,0.81002235,0.34673214,0.59339046,0.24665833,184.4441667,20.7545278,117,4,12 17 46.60,+20 45 16.3,0.075773,,20.15,19.4451,Simbad,1.0192409476074624
448154,1844p207,2932,SER,184.4295267561779,20.74184531738134,0.02651297,39.256985,73.925644,122.06914,141.20857,1.7171053,1.4205987,1.4371877,1.2945124,1.7004715,16029.094,1.4726895,236659.81,0.1575688,573118.7,0.39098006,732446.9,18.515207,17.828012,17.283485,17.125347,16.519659,16.541319,13.849776,12.930223,0.6871948,0.54452705,0.7026653,0.15813828,184.4296667,20.7417778,117,1,12 17 43.12,+20 44 30.4,0.0,,20.2009,20.2715,Simbad,0.5301476968016579
444113,1883p200,3966,SER,188.4132149069272,19.87870153643733,0.030346503,70.0712,105.47618,129.55478,139.8406,1.4925272,1.1910557,1.3550652,1.2063913,1.2151158,74414.59,3.0261285,127432.28,-0.12329858,1060532.5,0.2922074,2743802.2,17.88615,17.442114,17.218866,17.135918,17.483353,17.969524,16.043486,14.873384,0.44403648,0.22324753,0.3061962,0.082948685,188.4134583,19.8791389,121,3,12 33 39.23,+19 52 44.9,0.073886,,19.5194,19.4525,Simbad,1.777093445776022
442756,1883p197,5794,DUP,188.394129750094,19.8514793384073,0.029882299,0.0,0.0,0.0,0.0,1.4549974,1.1489284,1.3687571,1.2385771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,inf,inf,inf,inf,,,,,188.3944583,19.8518611,121,1,12 33 34.67,+19 51 06.7,0.073587,,18.937,18.3685,Simbad,1.7681786075217572
442756,1883p197,4128,SER,188.4074270292317,19.86575371114036,0.030106163,191.80455,380.02063,524.8236,646.48047,1.4923719,1.1905428,1.494833,1.2385771,1.0841498,530871.4,3.3281107,668233.56,0.18499024,10405666.0,0.23086406,12159736.0,16.792852,16.050482,15.699966,15.473612,15.334867,15.671789,13.276063,12.383533,0.7423706,0.35051537,0.57686996,0.2263546,188.4076667,19.8663333,121,2,12 33 37.84,+19 51 58.8,0.073425,,19.39,19.1084,Simbad,2.238759973715132
442756,1883p197,4647,REX,188.4351670354473,19.86523569221862,0.029622452,27.304964,45.396984,57.08298,62.60249,1.4989876,1.145591,1.494833,1.2689638,1.0,0.0,2.0737674,51477.19,0.0,0.0,0.0,0.0,18.909395,18.357433,18.108734,18.00852,18.149897,18.824993,,,0.5519619,0.24869919,0.3489132,0.100214,188.43525,19.8655556,121,4,12 33 44.46,+19 51 56.0,0.0,,20.0512,20.109,Simbad,1.185429758926767
434580,1903p182,1789,DEV,190.3347780883998,18.30641529825251,0.02138917,95.99337,193.31453,268.03156,331.1791,1.114898,1.1455194,1.28817,1.2172753,4.0,0.0,4.161615,28864.96,-0.10075267,644663.8,0.30531704,1018621.0,17.544397,16.784338,16.429535,16.199842,16.439482,16.993248,16.101963,15.460159,0.76005936,0.3548031,0.58449554,0.22969246,190.3350833,18.3066944,122,3,12 41 20.42,+18 18 24.1,0.077262,,19.8859,19.4603,Simbad,1.4483519397487052
434580,1903p182,2183,SER,190.3524647842002,18.31344056490991,0.021681333,21.698992,27.07262,26.382578,24.567406,1.2564731,1.1455194,1.4280909,1.2172753,0.80543846,5247.674,1.8294245,106655.26,-0.21623544,203115.3,-0.5603053,199043.77,19.158901,18.918674,18.946707,19.024101,,,,,0.24022675,-0.028032303,-0.10542679,-0.077394485,190.3519167,18.3133889,122,4,12 41 24.46,+18 18 48.2,0.070976,,19.7469,18.957,Simbad,1.8823806081789936
434580,1903p182,5612,DUP,190.3042009484035,18.30267819091831,0.020254796,0.0,0.0,0.0,0.0,1.114898,1.1455194,1.28817,1.2172753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,inf,inf,inf,inf,,,,,190.3042917,18.3026944,122,1,12 41 13.03,+18 18 09.7,0.068894,,20.0103,19.1732,Simbad,0.3156190706867463
434580,1903p182,1337,REX,190.3133046107841,18.30414904898066,0.020603081,24.67071,31.48438,33.549015,34.57125,1.114898,1.1455194,1.28817,1.2172753,1.0,0.0,2.65991,5662.032,0.0,0.0,0.0,0.0,19.019547,18.754763,18.6858,18.653212,20.85033,,,14.65094,0.26478386,0.0689621,0.10155106,0.03258896,190.3135417,18.3040833,122,2,12 41 15.25,+18 18 14.7,0.0,,20.1606,20.0816,Simbad,0.8441971150539739
362801,1956p055,6273,DUP,195.7352775796902,5.517250211273024,0.03768405,0.0,0.0,0.0,0.0,1.6440597,1.3733445,1.2706479,1.139105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,inf,inf,inf,inf,,,,,195.7352917,5.5175278,126,4,13 02 56.47,+05 31 03.1,0.069331,,19.7426,19.3619,Simbad,1.000599527998792
362801,1956p055,4258,SER,195.7339956565311,5.512122711978418,0.037505332,80.823814,126.67683,147.6466,166.33777,1.6440597,1.3733445,1.2706479,1.139105,5.4455976,7302.6045,5.6592,9189.258,0.02939522,300362.44,-0.08491283,500311.47,17.731152,17.243258,17.07694,16.947523,17.559332,18.231525,17.382349,,0.48789406,0.16631699,0.2957344,0.12941742,195.7341667,5.5120833,126,3,13 02 56.20,+05 30 43.5,0.069217,,19.3182,18.721,Simbad,0.6291172321913677
362801,1956p055,6271,DUP,195.7292274469256,5.520771423642831,0.037919972,0.0,0.0,0.0,0.0,1.6440597,1.3733445,1.2706479,1.139105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,inf,inf,inf,inf,,,,,195.7295,5.5209722,126,1,13 02 55.08,+05 31 15.5,0.069161,,19.59,19.1144,Simbad,1.2150132632569275
362801,1956p055,4200,SER,195.7320321707602,5.540629306647933,0.038204264,310.49158,587.35596,803.1909,981.5321,1.6440597,1.3733445,1.2706479,1.139105,2.1952045,275956.5,7.2526894,88216.336,0.10117032,8928697.0,0.0039112936,4122924.0,16.269875,15.577746,15.237953,15.020239,15.302482,15.564737,13.663001,12.207747,0.6921282,0.3397932,0.5575075,0.21771431,195.7322083,5.5409167,126,2,13 02 55.73,+05 32 27.3,0.070755,,18.952,18.4697,Simbad,1.2119080339227906
491345,1972p290,2358,PSF,197.2115759292657,28.88629479312946,0.009423807,2.60083,4.312117,4.6674185,5.5476923,1.4511313,1.2930923,1.5698546,1.2561122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.46222,20.913273,20.827309,20.639719,17.63334,18.107893,16.595123,15.501728,0.5489464,0.0859642,0.27355385,0.18758965,197.2115833,28.8863056,129,4,13 08 50.78,+28 53 10.7,0.079628,,19.4403,18.7176,Simbad,0.0453140168709088
491345,1972p290,1927,SER,197.1935285196431,28.88018549061634,0.0096646845,256.08432,388.03183,485.88522,540.0579,1.5551748,1.3527744,1.7104954,1.296543,1.7539089,151783.95,10.879635,91662.46,0.2921938,4600053.5,-0.12024859,2224129.5,16.479042,16.027832,15.783666,15.6689,16.236965,16.743277,15.231842,16.167631,0.45121002,0.24416637,0.3589325,0.11476612,197.1938333,28.8796667,129,3,13 08 46.52,+28 52 46.8,0.060895,,18.8495,18.3498,Simbad,2.100273730214791
491345,1972p290,1647,PSF,197.1837915042842,28.88320836901677,0.009781331,6.092658,4.3746796,3.3336887,2.5986385,1.4541646,1.2942159,1.5698546,1.2542868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.537983,20.897635,21.192688,21.463135,,,18.50239,,-0.35965157,-0.29505348,-0.56550026,-0.27044678,197.1840833,28.8831944,129,2,13 08 44.18,+28 52 59.5,0.264,,20.0177,20.2665,Simbad,0.9211669802324784
491345,1972p290,1605,SER,197.1819850283685,28.89099568474175,0.009887253,84.37127,122.55866,140.91246,155.78143,1.4541646,1.2942159,1.5698546,1.2542868,1.1872443,113360.69,2.383672,322656.53,-0.060980123,1939391.4,0.073716365,2443167.0,17.684513,17.27914,17.127626,17.018711,17.53045,18.285046,16.537067,,0.40537262,0.15151405,0.26042938,0.10891533,197.182,28.8907778,129,1,13 08 43.68,+28 53 26.8,0.0612,,19.5608,19.1073,Simbad,0.7858032944146623
498860,1975p305,1534,REX,197.4529090712558,30.42953795617289,0.012475107,82.64847,118.29984,0.0,144.52803,1.2288266,1.18219,0.0,1.436058,1.0,0.0,2.4163995,169088.25,0.0,0.0,0.0,0.0,17.706913,17.31754,inf,17.10012,17.698542,18.261919,16.720648,15.042813,0.38937378,inf,0.21741867,inf,197.4529167,30.4293333,130,1,13 09 48.70,+30 25 45.6,0.05061,,19.3669,19.2267,Simbad,0.7371426847447354
498860,1975p305,2014,SER,197.4829165496734,30.42129399499116,0.012743569,277.13806,402.29034,0.0,507.18143,1.2288266,1.18219,0.0,1.436058,1.8933502,193324.81,15.24273,4893.9976,0.30881172,2052390.2,-0.1570332,1145155.5,16.39326,15.988651,inf,15.737092,16.706528,17.370258,,,0.40460777,inf,0.25155926,inf,197.4832083,30.4215278,130,3,13 09 55.97,+30 25 17.5,0.0,,18.4662,18.1993,Simbad,1.2364258464914564
498860,1975p305,1829,SER,197.4725220256504,30.42860582430374,0.012587738,60.370953,90.23755,0.0,114.37889,1.2288266,1.18219,0.0,1.436058,1.2707802,13777.529,8.633797,1647.1809,0.10837062,174145.25,-0.05484461,84665.22,18.04793,17.611532,inf,17.354136,19.159433,20.005892,17.59661,12.814343,0.43639755,inf,0.2573967,inf,197.4724583,30.4283056,130,2,13 09 53.39,+30 25 41.9,0.0,,19.7953,19.5585,Simbad,1.098760692006395
498860,1975p305,2136,SER,197.4909334384504,30.41602685475432,0.012863632,108.12141,168.39153,0.0,220.89673,1.2288266,1.0826544,0.0,1.436058,2.5537617,16688.523,11.739594,1901.5243,0.0047195656,115473.2,0.085785404,320507.22,17.41522,16.9342,inf,16.639526,17.482529,17.98462,17.128855,15.328696,0.48101997,inf,0.29467392,inf,197.4915,30.4169444,130,4,13 09 57.96,+30 25 01.0,0.050618,,19.9385,19.0712,Simbad,3.7422760323292086
404056,1983p127,1936,SER,198.2608024976516,12.6977041752871,0.023700604,325.31778,611.2325,832.2682,1013.4332,1.305682,1.1746185,1.1663548,1.459821,1.727672,619091.0,4.3203588,421528.22,0.053812772,11257873.0,-0.36740178,18522790.0,16.21923,15.534484,15.199342,14.985512,15.163076,15.640532,13.892612,13.821499,0.68474674,0.33514214,0.54897213,0.21383,198.2609583,12.6975833,132,1,13 13 02.63,+12 41 51.3,0.060622,,18.6507,18.3338,Simbad,0.6991084827857998
404056,1983p127,5632,DUP,198.280132761102,12.66121660555178,0.02360241,0.0,0.0,0.0,0.0,1.1460271,0.990565,1.1663548,1.459821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,inf,inf,inf,inf,,,,,198.2802917,12.6615278,132,3,13 13 07.27,+12 39 41.5,0.178535,,20.018,19.4231,Simbad,1.2516921034605404
404056,1983p127,2099,EXP,198.2685821305454,12.71326428388539,0.023628449,56.57125,84.352264,99.44517,110.87495,1.305682,1.1746185,1.1663548,1.459821,1.0,0.0,4.6376777,17927.713,0.23847051,633273.06,-0.07367217,288583.25,18.118511,17.684757,17.50604,17.387917,17.797539,18.495184,,14.760406,0.43375397,0.17871666,0.29684067,0.11812401,198.2679583,12.7138056,132,2,13 13 04.31,+12 42 49.7,0.029737,,17.9483,17.3989,Simbad,2.932042524360014
404056,1983p127,2422,SER,198.2811769270057,12.68375142899898,0.023674829,82.12283,112.05158,134.54207,139.37743,1.305682,1.1746185,1.1663548,1.459821,1.0935631,61393.453,3.8270304,58328.633,-0.15113968,927048.94,-0.30342954,1461831.4,17.71384,17.376455,17.177855,17.139519,17.94803,18.47348,17.840055,14.821569,0.33738518,0.19860077,0.23693657,0.0383358,198.281375,12.6835278,132,4,13 13 07.53,+12 41 00.7,0.030082,,19.2885,19.0654,Simbad,1.06398987329115
371408,1985p070,1774,SER,198.4552197069566,6.962585863325409,0.032240037,490.17358,796.54315,1028.6041,1188.9204,1.660897,1.0842463,1.2871442,1.3413937,0.7901139,1384129.0,10.733392,371600.9,0.24968475,19792284.0,-0.4337074,26394800.0,15.774125,15.246977,14.969379,14.812118,15.27916,15.790089,14.205042,14.308316,0.52714825,0.27759743,0.43485928,0.15726185,198.4551667,6.9625,133,3,13 13 49.24,+06 57 45.0,0.023963,,18.2032,17.8103,Simbad,0.3625284136868181
371408,1985p070,6458,DUP,198.4757039053728,6.960857917260991,0.03196024,0.0,0.0,0.0,0.0,1.660897,1.0842463,1.2036973,1.3413937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,inf,inf,inf,inf,,,,,198.476125,6.9612778,133,4,13 13 54.27,+06 57 40.6,0.021185,,17.8059,17.4161,Simbad,2.132882815421046
371408,1985p070,1407,EXP,198.4402283438341,6.977091864346733,0.03219276,8.5441065,9.721371,8.811972,8.024597,1.804456,1.036756,1.1986252,1.3413937,1.0,0.0,5.3758235,2281.5442,-0.16312739,7289.9106,-0.39763898,12666.853,20.170834,20.030682,20.137318,20.238941,20.535082,22.199842,17.993725,14.151001,0.14015198,-0.10663605,-0.20825958,-0.10162354,198.4397917,6.9769444,133,2,13 13 45.55,+06 58 37.0,0.0,,20.1991,20.3054,Simbad,1.648117455296219
371408,1985p070,1286,SER,198.4354238371457,6.992117184782036,0.0320234,1415.3981,2813.6597,4152.754,5349.6978,1.804456,1.036756,1.1647537,1.420715,1.3508844,3454180.5,10.648224,931719.3,-0.34946972,104270410.0,-0.32596368,95588390.0,14.622804,13.876822,13.45416,13.179177,13.176556,13.577528,11.398178,10.595713,0.74598217,0.42266178,0.69764423,0.27498245,198.4354583,6.9923056,133,1,13 13 44.51,+06 59 32.3,0.021535,,18.2283,17.4386,Simbad,0.6893824416850763
429116,1986p172,897,SER,198.5766331723389,17.20442568463601,0.021611936,269.23553,551.14954,742.7319,953.6922,1.4078261,1.2652613,1.2943207,1.0496927,1.7565262,1012645.9,3.2436817,2158179.2,0.1349986,33839972.0,0.16089961,36584992.0,16.42467,15.646827,15.32292,15.051479,14.752092,14.948585,12.190276,10.505331,0.7778425,0.3239069,0.5953474,0.2714405,198.576875,17.2043333,134,3,13 14 18.45,+17 12 15.6,0.072724,,19.6004,18.9871,Simbad,0.8956643555358411
429116,1986p172,922,SER,198.577428067335,17.2472186772797,0.021509185,36.470963,46.08885,50.889427,54.220894,1.4325309,1.265414,1.2236127,1.0437868,1.7218423,17762.236,1.3671952,501574.66,0.23630859,922092.0,-0.22996922,834832.3,18.595133,18.341011,18.23343,18.164583,19.388653,19.890276,17.100462,14.316673,0.25412178,0.10758018,0.17642784,0.068847656,198.57775,17.2473056,134,4,13 14 18.66,+17 14 50.3,0.0,,19.6725,19.7997,Simbad,1.150227705277161
