group_id,index,brickid,brickname,objid,type,ra,dec,ebv,flux_g,flux_r,flux_i,flux_z,psfsize_g,psfsize_r,psfsize_i,psfsize_z,sersic,sersic_ivar,shape_r,shape_r_ivar,shape_e1,shape_e1_ivar,shape_e2,shape_e2_ivar,mag_g,mag_r,mag_i,mag_z,mag_w1,mag_w2,mag_w3,mag_w4,g_r,r_i,r_z,i_z,Separation
269044,1647,384363,2272p092,6632,DUP,227.3329282978596,9.191344705980526,0.038903188,0.0,0.0,0.0,0.0,1.5390073,1.385109,1.8052369,1.5887626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,inf,inf,inf,inf,,,,,0.08108266933379894
315403,1648,404116,2136p127,3635,SER,213.7284578244072,12.74413481218196,0.022385018,74.177216,202.81851,300.6476,387.1083,1.3984814,1.282596,1.0297351,1.2520561,5.1598535,11898.928,4.837629,20684.697,-0.13470575,850191.06,-0.021166267,431242.78,17.824324,16.732231,16.304855,16.030418,16.160475,16.562513,17.068336,,1.0920925,0.4273758,0.70181274,0.27443695,0.07623527986012965
385714,1649,478642,2141p265,2340,SER,214.1260423593182,26.45789064242249,0.017543571,68.63469,159.64314,0.0,313.66626,1.4122893,1.2552135,0.0,1.296723,1.4508758,53212.137,3.1368916,423092.56,-0.13870183,1297931.5,-0.38313678,1479552.0,17.90864,16.992125,inf,16.258831,15.944818,16.151585,14.702526,14.799026,0.91651535,inf,0.73329353,inf,0.14129582512002617
451289,1650,436009,2061p185,5925,SER,206.2950855601723,18.4344074337934,0.020568881,48.98379,127.84055,0.0,249.41742,1.3939159,1.3861499,0.0,1.009823,4.62376,3083.6675,1.4512999,158716.11,0.06132943,432162.62,-0.27295187,625812.5,18.27487,17.233328,inf,16.507683,16.601122,17.073551,17.971725,20.160336,1.041542,inf,0.72564507,inf,0.045807696584175286
84320,1651,339746,1846p015,2257,SER,184.5861372764768,1.568095965739805,0.02490097,48.115032,120.52485,175.00696,221.89171,1.5222561,1.4425445,1.4277713,1.3258744,4.92997,3416.596,1.5558109,195715.31,-0.13271062,801930.06,-0.009380713,460444.38,18.294298,17.297308,16.892363,16.634647,16.82097,17.273598,17.804342,,0.9969902,0.40494537,0.6626606,0.25771523,0.0837779756146238
385720,1652,477353,2151p262,5287,DUP,215.1012045624307,26.28453775542728,0.01735672,0.0,0.0,0.0,0.0,1.5755937,1.238076,0.0,1.3131571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,inf,inf,inf,inf,,,,,0.2055810679620576
106152,1653,274494,0122m097,333,SER,12.18321457627675,-9.693306770762607,0.031296365,46.726055,114.78983,169.37842,214.46738,1.2446328,1.5614506,1.2821033,1.7944918,4.373613,4160.133,2.6846974,1844619.1,0.17059399,2500276.0,-0.14891922,2112703.8,18.326101,17.35024,16.927855,16.671597,16.673618,16.988787,15.675579,,0.9758606,0.42238617,0.6786442,0.256258,0.09378727396845123
399475,1654,432958,1245p180,4021,SER,124.5217025354019,17.92508125078685,0.039355095,100.50552,246.15839,0.0,458.5544,1.5589917,1.18382,0.0,1.7116091,3.8861024,11280.631,2.2759702,159552.17,0.0034041936,919093.5,0.16390738,1624391.9,17.494526,16.521963,inf,15.846522,15.98927,16.511492,17.481466,,0.9725628,inf,0.6754408,inf,0.1154492602612626
107597,1655,278685,3537m092,3821,DEV,353.823282751383,-9.170104619151472,0.028830696,161.63919,329.37946,458.5022,568.2415,1.3311634,1.2288624,1.6497734,1.5902935,4.0,0.0,8.808972,77479.92,-0.21004575,3413163.0,-0.21517564,3422269.0,16.978634,16.20576,15.846646,15.613667,15.879492,16.40029,15.180713,13.873455,0.77287483,0.35911274,0.59209156,0.23297882,0.0345165607594584
100468,1656,288864,0424m072,5721,SER,42.44941078205923,-7.367809225093747,0.041153602,48.661606,119.6352,175.42355,226.6144,1.722652,1.3940967,1.3091122,1.3088315,4.3753605,13623.677,1.3877494,7653308.0,-0.14299674,9520238.0,-0.052797757,8761006.0,18.282034,17.305353,16.88978,16.611782,16.827587,17.313328,,,0.97668076,0.41557312,0.6935711,0.27799797,0.08835467669027647
