GAL,ra,dec,radvel,z,mag,r20,r50,r80,flux_c,flux_e,rpetro_c,rpetro_e,rhalf_c,rhalf_e,Gini,M20,F(G_M20),S(G_M20),SN_per_pixel,C,A,S,M,I,D,Ao,As,Ser_A,Ser_R,Ser_n,Ser_xc,Ser_yc,Ser_ellip,Ser_theta,flag_morph,flag_sersic,ima_sc_pix2arc,ima_sc_arc2kpc,psf_arcsec,size_image_phy_kpc,zp_ima,eta,petro_extent_cas,snr,area_min,debleding,area_min_deblend,skybox_x,skybox_y,sky_method,nsigma,npixels,dilate_size,mask_stars,fwhm,threshold,roundlo,roundhi,sharplo,aper_stars,aper_fact,aper_center,aper_ellip,aper_pa,dr,View,area_segmap_pix,area_psf_pix,ratio_segmap_psf,flag_area,flag_area_th,SN_gal,bck,ratio_SN_gal,flag_SN,flag_SN_th,perc_SN_flag,perc_20_SN_gal,perc_50_SN_gal,perc_80_SN_gal,flag_image,flag_bck,flag_object,flag_statmorph,Group,brickid,brickname,objid,type,ebv,flux_g,flux_r,flux_i,flux_z,psfsize_g,psfsize_r,psfsize_i,psfsize_z,sersic,sersic_ivar,shape_r,shape_r_ivar,shape_e1,shape_e1_ivar,shape_e2,shape_e2_ivar,mag_g,mag_r,mag_i,mag_z,mag_w1,mag_w2,mag_w3,mag_w4,g_r,r_i,r_z,i_z,_RAJ2000,_DEJ2000,Gal,zmemb,gmemb,FUV,NUV
160r,43.46525833118452,-41.97950524525128,5000.0,0.0166666666666666,,5.929001988911889,12.028461188787904,19.194271247555868,194.8409537786041,194.1498821439716,23.897212293430016,25.11415116380832,12.274150561270003,13.162732989972609,0.5592066482993693,-1.7379293017394466,0.0124579151873143,-0.0149575911254075,0.2947545349597931,2.550950158982172,0.2039843634266084,0.0283621272659923,8.795074758135E-4,0.0677787841767579,0.1365321924091802,0.2022242592653083,0.3006357189252592,0.1918991138985814,11.227508220651284,0.6963370430370243,318.4986570287215,319.83844346219826,0.1808797564433008,1.6485983613528628,0.0,0.0,0.27,0.3462954865095246,1.2747599,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,2898.0,17.5,165.5,0.0,3.0,0.0229,0.002210000064224,10.4,0.0,3.0,50.0,4.7,10.4,42.0,0.0,0.0,0.0,0.0,47,109505,0434m420,6990,SER,0.014092954,139.63988,233.593,291.85815,342.09543,1.4800231,1.2747599,1.3573266,1.185931,0.8714347,1104803.1,3.339186,1105840.2,0.16219535,1.7501592E7,0.15188694,1.6098907E7,17.137476,16.57885,16.33707,16.16463,16.414543,16.84471,14.608186,12.77536,0.5586262,0.24177933,0.4142189,0.17243958,43.4652917,-41.9793889,4,0.069815,,19.5092,19.0413
352r,69.26531789541139,-46.70666812720732,5000.0,0.0166666666666666,,5.362521280337115,10.495216163127484,17.286885701018036,182.91869028867157,182.98582542849965,22.00268644456797,23.9751944765807,10.568569700794631,11.528224997126774,0.4565465159272047,-1.7562718757560891,-0.482998336261367,-0.1191407399621637,0.3038630485534668,2.541738659358883,0.0961379709717239,0.0026119602004767,0.0043763676148796,0.0,0.0188636150494834,0.1607771333646829,0.2228780712704755,0.178590546985697,10.737590621517066,0.6294460195398981,319.97301125257803,320.14179404703333,0.1453980122002041,1.9321940109018725,0.0,0.0,0.27,0.3462954865095246,1.2157111,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,2517.0,15.9,158.1,0.0,3.0,0.03275,0.0022899999748915,14.3,0.0,3.0,50.0,5.3,14.3,49.4,0.0,0.0,0.0,0.0,236,89994,0692m467,5222,EXP,0.009023707,112.06776,198.72723,254.70499,302.82465,1.4865891,1.2157111,1.0232707,1.1219002,1.0,0.0,2.96863,704777.8,0.04113747,8058945.5,0.044480395,8478056.0,17.376299,16.754356,16.484907,16.297022,16.684439,17.199217,15.654359,,0.6219425,0.26944923,0.45733452,0.18788528,69.2649167,-46.7066667,1,0.0,,19.8033,19.4555
353r,69.31891294968393,-46.68419160802532,5000.0,0.0166666666666666,,9.477023797657758,23.736445225558967,36.78152190975109,577.3295913582439,576.8096604048205,48.0630806499467,61.45882784063548,23.87585727438812,33.817895826461225,0.6005187476593075,-1.625711797087472,0.1391860762951902,0.0415396203875557,0.3202763497829437,2.9447886195324124,0.0111362333097319,0.0912787621176525,0.3376623376623376,0.5129116260439387,0.1449729941203436,0.3310821641675932,0.1506537574024591,0.3685084405583622,25.01457534958294,0.6121125416323329,319.8274901920844,319.85155841270773,0.6193042857438488,0.0838365825651305,1.0,0.0,0.27,0.3462954865095246,1.2901754,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Edge-on,6036.0,17.9,336.6,0.0,3.0,0.03819,0.0023199999704957,16.5,0.0,3.0,50.0,5.6,16.5,60.4,0.0,0.0,0.0,0.0,236,89994,0692m467,6641,SER,0.009775669,507.60275,969.8985,1320.699,1608.2468,1.5413724,1.2901754,1.0514185,1.0621557,0.9728374,4833480.0,6.586802,1251083.6,-0.43327504,1.3360417E8,-0.097372815,7.391033E7,15.73619,15.033184,14.69799,14.484118,14.511899,14.714786,12.77519,11.869711,0.7030058,0.33519363,0.5490656,0.21387196,69.3185,-46.6842222,5,0.0,,18.5054,18.1928
354r,69.29654182797566,-46.6852071748319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,masking_sources,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,236,89994,0692m467,6034,PSF,0.009568738,16.018166,23.62239,20.485935,20.095188,1.5455946,1.2715396,0.9714542,1.0719801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.488468,19.06669,19.221361,19.24227,18.339357,17.589926,16.540512,15.119361,0.42177773,-0.15467072,-0.17557907,-0.020908356,69.29625,-46.68525,3,0.0,,20.2652,19.5287
355r,69.27607452565722,-46.69788901818804,5000.0,0.0166666666666666,,6.227926971436387,12.503949834413024,20.54728778151489,95.44778315430882,94.79020370382035,26.35916196665401,34.38357607391023,13.243838727379618,17.99943542416245,0.4462323406921803,-1.7129513263442586,-0.5640746444171363,-0.1233302170765934,0.190709963440895,2.5920549611200947,0.0891496453761103,0.013946951493144,0.0043706293706293,0.0464267326088912,0.0225426730585039,0.2257062470594867,0.4270082032249552,0.0667067786622771,16.321628198411155,0.432382408016348,319.6269940987059,319.5998425282079,0.4864337469567029,1.0082491140086909,0.0,0.0,0.27,0.3462954865095246,1.2157111,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,2186.0,15.9,137.3,0.0,3.0,0.02701,0.0022199999075382,12.2,0.0,3.0,50.0,5.4,12.2,27.1,0.0,0.0,0.0,0.0,236,89994,0692m467,5508,SER,0.00923022,65.34463,114.34213,150.38742,176.85565,1.4865891,1.2157111,1.0232707,1.1144428,1.5319018,108241.01,5.5452275,179209.31,0.030681167,1376893.4,-0.32748768,2644791.0,17.961975,17.354485,17.05697,16.880953,17.983908,18.688906,,,0.60749054,0.29751396,0.47353172,0.17601776,69.2760833,-46.698,2,0.0,,20.3729,20.1247
356r,69.3140319425446,-46.67005486859868,5000.0,0.0166666666666666,,4.40692012951879,8.796162808837295,15.49189806171227,109.955073468742,110.01021967146228,19.823640792675008,23.560865357583705,8.97113916292993,10.584874933263864,0.4923937521217874,-1.7921122668015808,-0.2807171261036565,-0.0886337904848502,0.2566955685615539,2.729847255698752,0.1124967688760961,0.0357693931197354,0.0039138943248532,0.0,0.0238786482595742,0.1942316602779388,0.2224283841220731,0.1542651807750802,9.52080989505456,0.7610320943075188,320.2977822046944,319.99129032949287,0.3207043347236795,2.2262681622757903,0.0,0.0,0.27,0.3462954865095246,1.3362054,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1743.0,19.2,90.6,0.0,3.0,0.02994,0.0023399998899549,12.8,0.0,3.0,50.0,4.8,12.8,35.9,0.0,0.0,0.0,0.0,236,89994,0692m467,6490,SER,0.009968031,83.49896,117.08954,133.22386,147.90912,1.464636,1.3362054,1.1843578,1.1732255,1.1740314,168134.95,2.7426891,3176371.5,0.03685533,5675136.5,0.20235567,9033136.0,17.695797,17.328705,17.188545,17.075012,17.57196,18.131598,16.009148,14.220016,0.36709213,0.1401596,0.25369263,0.11353302,69.3139167,-46.6700833,4,0.0,,19.4243,19.0937
332r,353.16590573434524,-13.224148884648942,5000.0,0.0166666666666666,,4.519347990909107,9.251358586797108,17.328584711988018,47.07084194627774,43.842655704594605,22.65856851071728,26.05777987468537,9.21072025581318,12.103649974532486,0.4962923171214802,-1.751901491438892,-0.2892852966815207,-0.0791849133597406,0.1815242320299148,2.918436551823791,0.1396085895821506,-0.0399441119502696,0.0061475409836065,0.0,0.0680395335732003,0.1364311355839242,0.2759633638436223,0.0834363887097373,10.796549901258803,0.6026272359158017,317.3543087166211,311.8677266198739,0.6066367402752564,1.44593346207322,0.0,0.0,0.27,0.3462954865095246,1.2417219,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Edge-on,779.0,16.6,46.9,0.0,3.0,0.0303,0.0043700002133846,6.9,0.0,3.0,50.0,3.8,6.9,18.2,0.0,0.0,0.0,0.0,217,256057,3532m132,2418,PSF,0.028761834,0.9591548,0.42323592,-0.026414646,-0.23428589,1.3788033,1.2417219,1.4983995,1.4246693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.545279,23.433544,,,,,16.834375,,-0.8882656,,,,353.166,-13.2235,1,0.0,,19.9529,19.9654
333r,353.1807853975876,-13.18971886242569,5000.0,0.0166666666666666,,4.14178252344994,9.357318226188031,16.395123872445403,67.0325027828718,66.34028263702069,21.61570561949307,25.36429254587436,9.331999276221168,11.795112360034532,0.5043695597043993,-1.805032839643927,-0.2124829215899817,-0.0785737006031505,0.2011869251728058,2.9876370553331224,0.1475093672348081,0.0301592374463992,0.0089955022488755,0.0,0.0188229649840729,0.2265426413277831,0.23292672337829,0.0966937277956603,9.986022650363886,0.7756382652009851,319.89263944956025,319.861076459659,0.4793879823032674,0.3750502766912221,1.0,0.0,0.27,0.3462954865095246,1.1351678,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1145.0,13.9,82.5,0.0,3.0,0.03089,0.0041000000201165,7.5,0.0,3.0,50.0,4.1,7.5,17.1,0.0,0.0,0.0,0.0,217,256057,3532m132,2841,SER,0.02840451,54.334755,76.47691,88.734184,94.106575,1.2632248,1.1351678,1.4633744,1.4145588,1.9418446,22618.607,3.826612,989905.2,-0.22830266,1238478.4,-0.35102865,1325323.9,18.162306,17.791174,17.629772,17.56595,18.578861,18.77669,15.520085,,0.3711319,0.16140175,0.22522354,0.06382179,353.181,-13.1893056,4,0.0,,20.1626,19.4816
334r,353.1755321664247,-13.200692420931096,5000.0,0.0166666666666666,,1.5,1.5,1.5,0.0,0.0,1.0,1.0,12.843554491615476,13.828223494472166,0.1692635706886992,-1.431236475603569,-2.130298447497666,-0.3583709351270839,0.3558894991874695,0.0,-0.0154063056688779,-99.0,0.0985915492957746,0.1700313731832178,0.3296971715036231,-0.2808369766424377,0.4746346295726872,0.1091905574707473,9.307426835316068,0.5722365715891348,329.5955193635134,318.62302993964363,0.1540364186767244,1.0895112718115434,2.0,0.0,0.27,0.3462954865095246,1.0574812,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1383.0,12.0,114.8,0.0,3.0,0.02867,0.004139999859035,6.9,0.0,3.0,50.0,3.9,6.9,17.2,0.0,0.0,0.0,0.0,217,256057,3532m132,2710,REX,0.028529258,0.7288211,1.0398058,1.164178,1.399711,1.1196957,1.0574812,1.4845731,1.2559965,1.0,0.0,0.484483,1333.5276,0.0,0.0,0.0,0.0,22.843447,22.457619,22.334951,22.134905,,,17.611614,13.02501,0.38582802,0.12266731,0.32271385,0.20004654,353.176,-13.2005,3,0.0,,19.6904,19.2594
335r,353.16958352774674,-13.223253891182068,5000.0,0.0166666666666666,,5.0116154815412655,9.554916371654349,15.813341638226818,68.81152600806365,68.48230790791156,20.037088685756284,21.581104483777526,9.619231259495882,10.772789193807494,0.4663545682999278,-1.4477364893926337,-0.6482634997662622,-0.0665443494086475,0.2056702226400375,2.49522955780127,0.1895350608321789,-0.0126218852923068,0.0626506024096385,0.8354164893234725,0.0631445306830501,0.0879605147176114,0.4223316410682007,0.0854003087445036,8.589467963463685,0.5567461397861609,325.74590642942974,316.59153103871705,0.08920348072479,2.056318977226911,0.0,0.0,0.27,0.3462954865095246,1.1419913,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1067.0,14.1,75.9,0.0,3.0,0.04067,0.0043299999088048,9.4,0.0,3.0,50.0,4.3,9.4,19.8,0.0,0.0,0.0,0.0,217,256057,3532m132,2554,SER,0.028611789,3.19611,2.265407,1.1585555,-0.1454049,1.2690233,1.1419913,1.4983995,1.3765486,0.5,181.82085,0.9969297,3202.5881,-0.45899034,1404.6407,-0.68921185,764.7262,21.238445,21.612135,22.340208,,20.56073,19.70408,,12.075487,-0.37368965,-0.7280731,,,353.17,-13.2231944,2,0.0,,19.2384,19.1008
459r,319.51060747471183,-50.76695910321814,5000.0,0.0166666666666666,,10.685617130983468,22.38924483354668,34.070682380425986,231.65637378880083,231.27618708204895,43.73196571088573,48.08189564788562,21.14103256034077,23.48839389071433,0.4514475487726148,-1.6119838376631996,-0.6082298340749595,-0.104132680150296,0.1869855970144271,2.5179061132499707,0.2110359401744296,0.0449652371573063,0.0614478114478114,0.2072603819297784,0.0950456682842319,0.4257260296176818,0.2919248555766922,0.0635213812468841,22.38367070210813,0.4219674340691723,321.49241283907486,318.1040356329778,0.2129444215177752,2.9557619895370117,0.0,0.0,0.27,0.3462954865095246,1.2911536,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,5503.0,18.0,306.4,0.0,3.0,0.03149,0.0029200001154094,10.8,0.0,3.0,50.0,4.5,10.8,21.5,0.0,0.0,0.0,0.0,190,75411,3196m507,2195,SER,0.025448253,258.72375,381.9827,461.1206,482.7265,1.5488389,1.2911536,1.1458383,1.1548594,1.5333227,320283.88,10.347052,322797.22,-0.12448342,4129242.5,0.12715542,5009370.5,16.467909,16.044891,15.840464,15.790747,16.340586,16.830101,15.303866,,0.4230175,0.20442772,0.25414467,0.04971695,319.51,-50.767,3,0.0,,18.5054,18.192
460r,319.5438110709852,-50.75695601328102,5000.0,0.0166666666666666,,5.900833025905342,15.910640100037837,34.189745910451656,531.9599729673278,529.7944300908279,42.65840030514682,67.41289342717407,16.93869528607489,28.10886436644218,0.5625644756308952,-2.203231957353202,0.3515339008187004,-0.0763104111975089,0.2711933255195617,3.814912737645285,0.1447800947578135,0.0136412919904882,0.0148059223689475,0.0972102014916079,0.06436412308686,0.2296259634377309,0.1633192345619693,0.1675625991821796,24.4778167205528,0.817866986608677,320.4079797698769,320.7494134623421,0.6101460544904573,0.7890528162389119,0.0,0.0,0.27,0.3462954865095246,1.2911536,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Edge-on,6410.0,18.0,356.9,0.0,3.0,0.04348,0.0029200001154094,14.9,0.0,3.0,50.0,5.5,14.9,34.9,0.0,0.0,0.0,0.0,190,75411,3196m507,10894,DUP,0.025416357,0.0,0.0,0.0,0.0,1.4785146,1.2911536,1.1094238,1.1548594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,,,,,319.544,-50.7571944,4,0.073594,,19.7309,19.4853
461r,319.5052046549636,-50.73928621834014,5000.0,0.0166666666666666,,4.491584158526537,9.369992380373642,15.38227101443568,123.57079566016117,123.50936616316378,20.034461176861544,23.184367242300844,9.403562385432007,10.856282351766218,0.4660122153636938,-1.6913623927552,-0.4811253957703623,-0.1007472793829159,0.2759392261505127,2.673104586579002,0.3136712028136272,0.0179996928480928,0.0208333333333333,0.0670575463770864,0.1198892309054601,0.5124508994780137,0.2752757016713835,0.1613426828870293,9.48529078148298,0.5066877501139463,320.4176814297217,321.2444993731121,0.187534549534745,1.5165908163807305,0.0,0.0,0.27,0.3462954865095246,1.2532461,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1498.0,16.9,88.5,0.0,3.0,0.04837,0.0031600000802427,15.3,0.0,3.0,50.0,5.6,15.3,38.4,0.0,0.0,0.0,0.0,190,75411,3196m507,2064,SER,0.02645118,84.6964,136.77307,181.14308,200.14873,1.5376508,1.2532461,1.0515605,1.0727981,1.253113,145492.16,2.7524228,210244.69,0.11208529,4906773.5,-0.04200468,1916650.2,17.680338,17.159998,16.854946,16.746618,16.633038,16.657143,14.078089,,0.52033997,0.3050518,0.41337967,0.10832787,319.505,-50.7391111,2,0.0,,19.8835,19.2635
462r,319.49224806154695,-50.74575936860176,5000.0,0.0166666666666666,,1.8202503775915613,3.2251590637389493,5.415430329375504,538.2920424044869,537.9926975088763,6.787150545865318,7.605506362174981,3.5682993567614174,3.9722088832020273,0.576277837595124,-0.9682589098616896,-0.4364212793699855,0.1089270707483978,1.7145981788635254,2.367509215524985,0.4558282480942313,0.0,0.6666666666666666,0.0,0.2809623934279204,0.467294178486468,0.4624474101545152,4.713557390436841,4.155323458561458,1.7248825244157606,319.97762608742505,317.87037885601285,0.9331892835300768,1.4530964943102458,0.0,0.0,0.27,0.3462954865095246,1.2532461,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Edge-on,1737.0,16.9,102.7,0.0,3.0,0.0223,0.0032099999953061,6.9,0.0,3.0,50.0,4.0,6.9,27.8,0.0,0.0,0.0,0.0,190,75411,3196m507,1726,PSF,0.026393233,1216.8771,1716.9363,1838.9171,1820.1576,1.5307173,1.2532461,1.0680723,1.0727981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.786883,14.413115,14.338594,14.349728,15.900139,16.549305,18.441952,,0.3737688,0.07452011,0.06338692,-0.011133194,319.492,-50.7455,1,0.0,,19.7529,18.4345
514r,160.11781399019176,24.234121395657027,5000.0,0.0166666666666666,,7.522480392324028,23.09670696391145,51.208723544053285,713.6015995682392,696.0371463642739,66.5674305925075,87.83422962330404,23.433821014283364,35.241868159173166,0.5867566771294889,-2.091050838084411,0.3935437825834667,-0.0367669561355391,0.2501903474330902,4.1649144305378645,0.2996684649380295,0.0752706704782766,0.1391608391608391,0.0689847102539823,0.1107766706734473,0.4462723020529978,0.4689067715519132,0.2188250403239936,23.766037403508108,1.3094482494625914,319.9974826541235,319.9854097937698,0.7002428885493821,1.1544444311048194,0.0,0.0,0.27,0.3462954865095246,1.3692263,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Edge-on,7007.0,20.2,346.9,0.0,3.0,0.05185,0.0055800001136958,9.3,0.0,3.0,50.0,4.9,9.3,18.6,0.0,0.0,0.0,0.0,90,466717,1601p242,1627,SER,0.022839496,484.74585,877.98456,1195.2549,1455.1956,1.7110299,1.3692263,1.1850859,1.2176554,3.3354213,185785.16,14.100687,242671.47,0.39368367,1.3486055E7,-0.40723294,1.2747239E7,15.786215,15.141283,14.806349,14.592696,14.819281,15.226512,13.352767,12.612122,0.6449318,0.33493423,0.54858685,0.21365261,160.118,24.2342778,4,0.043596,,18.1698,17.7702
515r,160.09968438887685,24.23684285780335,5000.0,0.0166666666666666,,4.5109832232263685,8.688642713608374,15.28652430676681,63.27317993884907,63.416867010589336,20.354926306371013,26.14665310423144,8.711142882774089,12.742077393668875,0.4692261476066012,-1.647016549554566,-0.49594810050601,-0.0914014142575494,0.2349250763654709,2.6501876964481044,0.194040776955957,0.049727106067362,0.0313253012048192,0.0666543685131793,0.1014071295967969,0.2548280965466238,0.2886457372210386,0.1461310214651761,10.65773965909744,0.3675535927616783,319.4620511474424,320.872702868431,0.5978168505250046,2.058714823837961,0.0,0.0,0.27,0.3462954865095246,1.5814921,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Edge-on,835.0,26.9,31.0,0.0,3.0,0.05072,0.0055999998003244,9.1,0.0,3.0,50.0,4.5,9.1,21.0,0.0,0.0,0.0,0.0,90,466717,1601p242,1268,SER,0.022828387,44.96086,66.099556,85.1877,91.28902,1.8653785,1.5814921,1.2728547,1.3057737,0.6573534,26316.191,3.0701413,31356.9,0.18436612,316390.56,0.38259485,494675.8,18.367914,17.949503,17.674057,17.598953,17.823175,18.249191,16.263609,13.745923,0.41841125,0.27544594,0.3505497,0.07510376,160.0996667,24.2369167,2,0.0,,19.9081,19.713
516r,160.10549405642797,24.22888941538992,5000.0,0.0166666666666666,,2.731645457948565,5.829359868863741,11.61935423691008,104.24176088691246,107.11052659940796,14.212478750832908,17.83592142307546,7.193395649524927,8.790542519345715,0.5544719198483612,-1.9094610334899125,0.1078924994578978,-0.0434878830052202,0.3082849979400635,3.1437883042685884,0.0252441770066761,-0.0033755275004268,0.0032948929159802,0.0,0.0416279396578972,-0.0517786507571765,0.3710721438906476,0.2591746620272883,5.768845950334144,2.0237215435782936,319.63233074295016,319.64211920824647,0.3148628221327172,1.2121046586408384,0.0,0.0,0.27,0.3462954865095246,1.4559754,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1045.0,22.8,45.8,0.0,3.0,0.03734,0.0056199999526143,6.6,0.0,3.0,50.0,3.7,6.6,17.8,0.0,0.0,0.0,0.0,90,466717,1601p242,1365,SER,0.022847438,79.678444,121.90751,140.67296,159.01591,1.7015617,1.4559754,1.2728547,1.2772064,4.1683416,5934.52,1.9896597,115474.63,0.05922233,539802.5,-0.10511121,707378.25,17.746649,17.284924,17.129473,16.996399,17.446783,17.937265,16.937447,14.578086,0.46172523,0.15545082,0.28852463,0.1330738,160.1055417,24.22875,3,0.04348,,20.0607,19.7605
517r,160.09849951720528,24.218255831276604,5000.0,0.0166666666666666,,3.157591017038565,5.829008250277156,9.308350427498429,100.41782081316056,100.38757182989278,11.85765833291534,12.312485472613618,5.881708716084274,6.110091753737017,0.4332834955160121,-1.6502394523627342,-0.6716307567083653,-0.1274326233175681,0.4201170802116394,2.3475842337360726,0.0595538076691937,0.0629109720122543,0.0,0.0,0.0157189346448199,0.0807671040286902,0.1728759824828327,0.4290128485366944,5.022163893691388,0.5493504776687628,313.13189544679125,321.85026320144647,0.0559821159328169,2.708396824330728,0.0,0.0,0.27,0.3462954865095246,1.5897508,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,667.0,27.2,24.5,0.0,3.0,0.07423,0.0055100000463426,13.5,0.0,3.0,50.0,4.8,13.5,44.8,0.0,0.0,0.0,0.0,90,466717,1601p242,1250,SER,0.022866905,4.0198402,3.7895525,3.8339002,2.9054518,1.7820603,1.5897508,1.2728547,1.3225703,0.5,107.80183,0.89477986,2986.5938,0.3340434,1415.6322,-0.29591295,1275.2865,20.989477,21.05353,21.040897,21.341967,19.811495,19.358421,,15.459535,-0.06405258,0.01263237,-0.2884369,-0.30106926,160.097625,24.21825,1,0.111183,,19.8978,19.2629
211r,155.9301571943442,33.42018098655991,5000.0,0.0166666666666666,,4.746206034677292,8.988209603015795,14.470517436990807,27.51812064315321,28.94728656247589,17.507596639114578,20.20847356072836,8.984355973265036,9.766195152803531,0.4571256958769086,-1.5392468873048717,-0.6305297125070264,-0.0884008784172376,0.1369455009698867,2.420687368601093,0.2465796068146993,0.0591670181145526,0.0263157894736842,0.0166406632574645,0.085977057757247,0.2793998549796905,0.3301165661013448,0.0479556456203059,7.205188654044493,0.4303134167202126,320.1355483729701,321.12056567067305,0.1020212763820258,0.6692601289819355,1.0,0.0,0.27,0.3462954865095246,1.690757,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,670.0,30.8,21.8,0.0,3.0,0.02519,0.0046600000932812,5.4,0.0,3.0,50.0,3.4,5.4,9.8,0.0,0.0,0.0,0.0,88,513403,1559p335,1989,REX,0.025512,19.658443,27.13531,-9999.0,32.761658,1.68631,1.690757,-9999.0,1.071223,1.0,0.0,2.196197,8667.887,0.0,0.0,0.0,0.0,19.266127,18.916162,-9999.0,18.711586,19.537018,19.613861,19.7203,,0.349964,-9999.0,0.204576,-9999.0,155.9302917,33.4204444,1,0.0,,20.2554,20.4262
